def_c,fee_arms,dummy_dow1,dummy_dow2,dummy_dow3,dummy_dow4,dummy_dow5,dummy_dow6,dummy_suc1,dummy_suc2,dummy_suc3,dummy_suc4,dummy_suc5,dummy_suc6,num_arms_d3,num_arms_d4,num_arms_d5,num_arms_d6,visit_number_d2,visit_number_d3,visit_number_d4,visit_number_d5,visit_number_d6,visit_number_d7,edad,faltas,val_pren_std,genero,masqueprepa,prenda,insample,tau_hat_oob$predictions,tau_hat_oob$variance.estimates
1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,47,0.2857143,-0.70267683,0,1,80116701,0,-0.13900440460721233,0.005466879687616051
1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,50,0,-0.50223994,1,1,78134611,0,-0.04435478253565612,0.006044404938877786
1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,50,0,-0.48841673,1,1,78134613,0,-0.050399220091035625,0.008153885173977887
1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,50,0,-0.38819829,1,1,78134612,0,-0.03095729541551321,0.0049491188716901955
1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21,0.14285715,-0.52702212,0,1,10462866,0,-0.0772869413478281,0.009242049867339138
0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25,0.14285715,-0.54716545,0,1,78133051,0,-0.07269867943269025,0.006625987209400949
1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,25,0,-0.42896488,0,1,78136379,0,-3.4383692472256976e-4,0.005941653224529843
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0.42857143,-0.65540564,1,1,3592376,1,-0.13432373649035867,0.005074083143671845
0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,26,0,-0.27704296,1,1,80118440,1,-0.07731700953831266,0.0027771985702827505
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,3.1269283,0,1,3591953,1,-0.2554675569267568,0.011664629811656745
0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,-0.42621219,1,1,5522579,1,-0.04951904556019394,0.004851042420269171
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,-0.56444448,1,0,5514280,1,-0.09640019839220877,0.007568658913380067
1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,40,0.14285715,0.60707462,1,1,78133692,1,-0.16197354244424153,0.0065893063679335765
1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,40,0.14285715,-0.017841129,1,1,78133691,1,-0.08547251536677003,0.004257089609028576
1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,58,0,-0.62951928,1,0,78134036,1,-0.09450145159969127,0.007625741497015912
1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,35,0,0.040321972,0,1,78132998,0,-0.057333225266832856,0.006976047397709381
1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,45,0.14285715,-0.59150535,1,1,3595826,0,-0.08717315604215786,0.008053010816303706
1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,1,1.7101806,1,1,3586679,0,-0.25831114238047703,0.007348351596371226
1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,32,0.2857143,-0.63297504,1,1,78133274,0,-0.15181049872160524,0.007212177217587763
1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,50,0.71428573,-0.11518942,1,1,78133968,1,-0.19261832335461343,0.007028171468885575
1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,52,1,-0.16932732,0,0,78133031,0,-0.15159364748385432,0.002981020221579994
1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,42,0,-0.49819851,1,1,78135059,1,-0.08093989245837906,0.0026230537794240294
1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,42,0.14285715,-0.59841698,1,1,78134085,0,-0.09299147405355819,0.012382205007579365
1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,-0.4331238,1,0,5514453,1,-0.07900670664485931,0.007046160231574555
0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,44,0.5714286,-0.46935427,1,0,78133360,0,-0.16537940232978,0.0037428914023330344
1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0.16666667,-0.60245842,1,1,5524531,0,-0.21360755216920044,0.009752905617116725
1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0.16666667,-0.5437097,1,1,5523035,0,-0.1598654412990156,0.011578590941721322
0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,12.261844,1,1,42125518,1,-0.2971613834583317,0.005177671096334139
0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0.13017298,0,1,3591719,1,-0.181285257306195,0.003994430818821208
1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,50,0,-0.083501495,1,0,78136258,0,-0.16684301200482546,0.011089339542404753
1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,31,0,-0.33981699,0,1,78134098,0,-0.05927104467668698,0.007233701860859264
1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24,0.14285715,0.035860032,1,1,78133076,0,0.043856881094102074,0.006624833038197917
0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21,0.14285715,-0.75392836,0,1,78134145,0,-0.11479603464843134,0.006224828275900931
0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,45,0,0.12326135,1,1,80117997,0,-0.14850629419044284,0.0027764570625796125
1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,54,0.85714287,-0.30339482,1,0,80117406,0,-0.17453407927922848,0.00396028164065762
1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,33,0.2857143,-0.50569576,1,0,78133761,0,-0.08193552342909462,0.003377514239002032
1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,33,0,-0.56385887,1,0,78134584,0,0.0038436192390879456,0.008591934647904037
1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,30,0,-0.46422607,1,1,80119061,0,-0.0369829601801157,0.009941862201065872
1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,30,0,0.31519488,1,1,80117159,0,-0.1713554137430408,0.005484302256739206
1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,30,0.2857143,-0.48783112,1,1,78134802,0,-0.05780199176600056,0.011370746188100092
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,35,0.71428573,-0.5932011,1,0,78133988,1,-0.15688560963233675,0.004550305893786459
1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21,0.14285715,-0.56385887,1,1,80117899,1,-0.11077815715555654,0.008828166368000925
1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,30,0,1.0977993,1,1,80118454,0,-0.20642731195470637,9.24530386384259e-4
0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0.71428573,-0.51361352,1,0,3594226,1,-0.2198653785229966,0.00834160568484344
1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,40,0,0.17350678,1,1,10463412,1,-0.1593066279659654,0.002219368076381606
1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,42,0,0.68021595,0,1,80118456,0,-0.20454343301587297,0.0038004650407371886
1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,27,0,-0.68068653,1,1,78134673,0,-0.1204245411058437,0.0013500538185113693
1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0.14285715,-0.54657984,1,1,3595377,0,-0.06288693482388967,0.003561240362155193
1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,62,0.14285715,1.0183157,1,0,10462566,0,-0.33434352789887584,0.0018428237325099229
0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30,0.71428573,1.8564855,1,1,78132575,0,-0.20382868329771497,0.0033972681940170266
0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30,0.71428573,-0.57640368,1,1,78132578,0,-0.15290049064844433,0.006926648312864795
0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,-0.13879445,1,1,5522689,1,-0.14550439451793012,0.0020327482467093314
0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,1.0632412,1,1,5514518,0,-0.2939638739517467,0.007185528120184673
0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,45,1,-0.63701648,1,0,80119439,1,-0.1989760227280856,0.006152192808178141
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0.10487934,0,1,3594107,1,-0.13779169839445132,0.003365467634874174
0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,35,0.2857143,-0.2223195,1,1,78131749,0,-0.16329153854269518,0.0033220767633740326
0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0.2857143,0.11693542,1,0,3595374,0,-0.21156034270301927,0.003992654233901169
1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,40,0,-0.26033339,1,1,78133927,1,-0.07643529853992154,0.004794489207216246
0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,1.4986733,1,1,42124919,1,-0.32165857210519616,0.0063354579738477464
0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,1.2705898,1,1,42124917,1,-0.3134721447399237,0.008291409777260627
0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,1.3397061,1,1,42124918,1,-0.31756269766913786,0.006997269010635158
1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0.14285715,-0.49648932,1,1,3592035,0,-0.012638388510349997,0.00583562903423476
1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,-0.26667553,1,0,5524255,1,-0.1754921646129834,0.009381768939438238
1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,29,0.14285715,-0.33923131,0,0,10463583,1,-0.0693093474154896,0.0037725761544432313
0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,52,0.5714286,1.5055847,1,0,80119111,1,-0.3136810284759078,0.0056811777393533155
1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,39,0,-0.062766664,1,1,10462424,1,-0.13859787182704433,0.0025341575514252145
1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24,0.14285715,1.0966892,0,1,78134894,0,-0.058585755126469845,0.012202858636946166
0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,28,1,-0.5707705,1,0,80119489,1,-0.19179904885991367,0.003638812747814536
1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,49,0,-0.093299478,1,1,10463499,0,-0.1516407259790667,0.005901100569914968
0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,29,0,-0.16357072,1,1,78134416,1,-0.13062474842986577,0.004691797418358782
0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,29,0,-0.045487605,1,1,78134414,1,-0.12010970008976357,0.002504551329858665
0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,29,0,1.2780871,1,1,78134413,1,-0.16539256586721116,0.011153329994352385
0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,29,0,0.22002406,1,1,78134415,1,-0.098812698607934,0.009603219201431604
0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,43,0,-0.55349147,1,1,42123933,0,-0.09700262508039989,0.006999832093750566
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23,0,-0.57135612,1,1,10463088,1,-0.09234822937825005,0.0056032002875243455
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,-0.2113664,1,1,3594112,1,-0.09411195114399226,0.007178964492756967
0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0.14285715,-0.52297485,1,0,5514137,1,-0.12015696583929965,0.006479808336182086
1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,-0.35018441,1,1,5521222,0,-0.015256273123572545,0.0035178279538441593
1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,40,0.71428573,6.357035e-4,0,1,10463247,0,-0.15031935288607168,0.0014579251157482405
1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25,0,-0.16170669,1,1,78136135,1,-0.024908591368022894,0.004697028618185055
0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,72,0.2857143,-0.52988642,1,1,10463071,1,-0.1627451345825333,0.007958471143909596
0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,-0.28452402,1,0,42124927,1,-0.12515963857004744,0.0033307095264475126
0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0.23097704,1,1,42124619,0,-0.2227142308471941,0.0031308742340410774
0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,-0.37378943,1,1,42124617,0,-0.06823124365995877,0.0037212630159943415
0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0.14112608,1,1,42124618,0,-0.21430981097251733,0.002107048256951866
1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,1.1087525,1,1,42124614,0,-0.3049352999727518,0.009562296956821011
0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,-0.50856596,1,1,42124616,0,-0.09904551405456868,0.0032548011321212396
0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0.14802147,1,0,3594051,1,-0.21653373927518452,0.0034201939271307816
0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,1.0690498,1,0,3594052,1,-0.30480255045034355,0.00431999660082943
0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,42,0,-0.54255462,1,1,10462909,0,-0.055127196407788355,0.00309284401670472
1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0.71428573,-0.21195203,1,1,42125614,0,-0.032164612387026816,0.012237098525730055
0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0.42857143,0.14860711,0,0,5520171,0,-0.24044405934824645,0.002930966131375712
0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0.42857143,0.096769974,0,0,5520172,0,-0.2221386508997637,0.0037310617655125014
1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,24,0.71428573,0.75983322,0,0,10462967,0,-0.10309818890189337,0.011863684442604846
0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0.40376756,0,0,42125642,1,-0.27264218865595086,0.0037453524028426026
0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,40,0.14285715,-0.39510992,0,0,80118311,0,-0.07966257281707485,0.0015635093149656892
0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1,-0.45040283,1,1,5522826,0,-0.1382909280224706,0.004235670053942943
1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0.2857143,-0.013106896,1,1,42124730,0,-0.199795114913565,0.0038291629477393923
0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0.14285715,-0.62260765,1,1,42125413,1,-0.18832213918378038,0.009797408931083232
0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0.5714286,0.088703327,0,1,3594406,0,-0.25098023553570714,0.003285210569163126
1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,48,0.85714287,-0.25687757,1,0,80117317,1,-0.1450751883450344,0.0035248331580970144
0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,52,0.71428573,-0.014970981,1,0,80118842,0,-0.17783000570726235,0.0026478812854031373
1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30,0,-0.17335251,0,1,10462044,1,-0.14991311259842352,0.007340261113553961
1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21,1,0.37274942,0,1,80119267,1,-0.0028408267962664975,0.008799727926560053
0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,50,0,-0.15436426,0,1,80116881,0,-0.18777571370325716,0.00772238695660063
0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,50,0,-0.047234185,0,1,80116882,0,-0.1804954132846739,0.0044602453228163655
1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,36,0,-0.62664908,1,1,78134308,1,-0.1082294461697703,0.007620880691708925
0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,34,0.71428573,-0.26773608,1,1,78135044,1,-0.10594972368176864,0.006725559780327712
1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,34,0.14285715,-0.67098898,1,1,78133681,1,-0.05833975934749041,0.0030979661275018907
0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,34,0,-0.30347547,1,1,78133427,1,0.005273233469145171,0.003409771704700038
0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,45,0,3.1004961,0,1,10463968,1,-0.26675424500756945,0.010832668131462471
0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,51,0.2857143,-0.10827782,1,1,10462679,0,-0.19084951851128976,0.00798446634703751
1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,51,0.14285715,-0.21819383,1,1,10462931,0,-0.17982528316067795,0.006387348492809739
1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,51,0.14285715,0.1170196,1,1,10462930,0,-0.17800061856361066,0.005946412147121934
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,51,0.14285715,-0.23547289,1,1,10462932,0,-0.1640208222261784,0.009579409842108559
1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,33,0,-0.52643061,1,1,78132551,1,0.034141857339591505,0.005921362757973404
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,44,0,-0.54657984,0,0,80118662,1,-0.09128325562679422,0.004353650812620129
0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,37,0,-0.13938007,1,1,78134950,0,-0.10380004915015846,0.006727714679388856
1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0.2857143,-0.27011517,1,1,5522604,1,-0.11524084231022831,0.007124120799966223
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,32,0.14285715,-0.39856571,1,1,78133139,1,-0.0032718258096622,0.0058462945445678345
0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,52,0,-0.27702677,1,1,80117100,0,-0.05454602016061124,0.0025032991887377464
0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0.5714286,0.41354927,0,1,5514391,1,-0.23483366793770452,0.002087921342558773
0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0.5714286,0.2269356,0,1,5514389,1,-0.22938041428353328,0.0035123561077184647
0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0.5714286,1.6196265,0,1,5514390,1,-0.28751305747016964,0.006809207377297446
1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,33,0.42857143,0.18430492,1,0,78134504,0,-0.17137632306901696,0.0018765556035566808
1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0.20678639,1,1,42125033,0,-0.19837504780275428,0.001260452309806112
1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,-0.19448136,1,1,5522583,1,-0.1979364847346246,0.003132479598726652
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0.85714287,-0.16702655,1,1,3594501,1,-0.15976349592263486,0.005357361267936387
0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,35,0,-0.073719703,0,1,78136008,0,-0.09490380745205705,0.005407624303663045
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,49,0.42857143,-0.54025388,1,0,80117754,1,-0.07160369163092443,0.008765868825320733
0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,-0.44349122,1,1,3594443,0,-0.04795160406650204,0.003974164186029326
1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,1,0.15494926,0,0,5523024,1,-0.16572356731361915,0.006478414110639807
1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0.49648872,1,1,5520180,0,-0.228152513496868,0.004518659804223813
1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0.2857143,-0.2579805,1,1,42124177,0,-0.14585008022434892,0.00547430255203112
0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,52,0,-0.38003117,0,1,5524116,0,-0.027549659028350867,0.012162786666071705
0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0.71428573,-0.70833302,0,1,42124635,0,-0.1626078366808543,0.004516546670938208
1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,39,0,-0.69976169,0,0,78131599,1,-0.1050649370556934,0.0022386279181152782
1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,28,0.14285715,0.021932844,1,1,10462897,0,-0.11460562410648767,0.004983341748414614
1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,28,0,-0.092101708,1,1,10462027,1,-0.1388835583487438,0.002380716714917207
0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,38,0,0.030624403,0,1,78132576,0,-0.06151046710875246,0.005672395374346199
1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0.28970957,1,1,42123974,1,-0.21438098716853113,0.004417172376382372
1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0.32772353,1,1,42123973,1,-0.21867563121078679,0.005417364299505189
1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,-0.10425257,1,1,42123975,1,-0.2357233618840544,0.00454198901217619
0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26,0,-0.34672859,0,1,78136362,0,-0.054408067929703076,0.006465307554733511
1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,45,0.14285715,-0.67848623,0,0,80119126,1,-0.09608331748678224,0.005541852558850186
0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0.42857143,-0.043778364,0,0,42122483,0,-0.16308616287377395,0.0051356547111674625
1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,36,1,-0.66466296,1,0,78134465,0,-0.14612028112667216,0.007545980793735743
1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,57,0.14285715,-0.65429556,1,1,10463965,1,-0.062252783979928436,0.009666143184181384
1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,1,0.027168579000000002,1,1,5522865,0,-0.12472465833426444,0.0038225322553359148
0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0.85714287,0.87375742,1,0,3592318,0,-0.22174788221269445,0.006212436545145886
0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25,0.14285715,-0.76542211,1,0,80117614,0,-0.13609002165975004,0.0041145237570417124
0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,0.24134451,1,0,3591910,1,-0.13352874997604822,0.005755820576788014
0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,3.6038463,1,0,3591907,1,-0.19364229485685616,0.00844625978378927
