fc_admin_disc,fee_arms,edad,genero,val_pren_pr,masqueprepa,faltas,dummy_dow1,dummy_dow2,dummy_dow3,dummy_dow4,dummy_dow5,dummy_dow6,dummy_suc1,dummy_suc2,dummy_suc3,dummy_suc4,dummy_suc5,dummy_suc6,num_arms_d3,num_arms_d4,num_arms_d5,num_arms_d6,visit_number_d2,visit_number_d3,visit_number_d4,visit_number_d5,visit_number_d6,visit_number_d7,prenda,insample,rf_pred_fee,rf_pred_nofee,tau_hat_oob$predictions,tau_hat_oob$variance.estimates,tau_hat_oob_full$predictions,tau_hat_oob_full$variance.estimates
471.42856,0,45,1,503.50446,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,10462822,0,421.519406858435,427.0569092712727,3.012500704159224,4009.6986241228533,49.74147944980851,1329.6756624465013
3542.8572,1,45,1,3456.4197,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,10463026,1,2812.1778031142803,3091.004434599565,-175.08038966723544,14716.52457243305,-35.81583094420129,13579.599336322255
1088.7179,0,21,1,2183.5151,1,0.14285715,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10462428,0,1674.7861100783887,1671.524108191593,-42.728454419974916,1275.0656051076865,37.2138505045937,7075.871195707843
40527.633,0,35,1,36448.82,1,0.14285715,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42124174,0,14220.704028943614,17036.31654856786,-1345.5765209308024,769260.859104966,-1639.551490517338,624901.6880861025
754.57544,1,27,1,1174.782,1,0.2857143,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78136234,1,789.2666530575233,892.6904897900025,-79.70783616445419,1445.1500991428861,-47.42870585909997,701.5027906840503
1105.7942,0,57,0,1893.9279,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42125522,0,1470.8166138882805,1420.9290387568662,-52.82474296176752,5155.131808371656,-95.45963929110906,1320.3209437178698
12871.429,0,22,0,13893.188,1,0.2857143,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42124651,0,11984.434511002284,13247.201629577892,-1277.2166567253755,707070.641493827,-1293.1667399573314,310605.75050696754
4150.54,0,77,1,6216.4019,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10462422,1,5148.309277310007,5250.476680887957,-403.49350420160573,39275.81586845435,-314.72065113770793,22747.276702090392
2185.7144,0,40,1,2836.9814,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42123491,0,2143.055809938545,2460.070015110099,-94.47843522738937,7099.337929893313,-110.6423886086953,3651.1675158358266
2200,0,40,1,2852.9641,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42123490,0,2152.3753388644614,2475.1120487655153,-105.83970542515503,6379.9145638232,-100.47300518919752,1456.5081719626578
1950.6674,0,58,1,3067.7905,0,0.42857143,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,80118481,0,2420.7240202334237,2881.77669426561,-380.5223532617495,19881.74232271427,-213.4867990003082,4668.301657241082
757.14288,0,52,1,1631.1671,1,0.2857143,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42124320,0,1221.6740727746094,1228.1257981994818,-68.19298449858923,1700.8237159568378,-109.32458528478823,521.9455935105198
3175.6658,0,27,1,4131.6001,1,0.14285715,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78134523,0,3493.7148856014237,3449.7363650686957,-86.80537046373918,23673.14882905302,-113.00729170333348,13870.60813710318
1657.1428,0,22,1,2060.886,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78136047,0,1553.9822709726673,1644.6330032440433,-67.27651388369827,3567.0370277753327,-34.09122064558142,2369.8305506938077
4530.0952,0,46,1,6401.0654,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,80117778,0,5590.33272828208,5729.340933100464,-248.16294035442712,64929.10905190872,-270.2397353835576,59695.582239271665
1107.0729,0,53,1,1782.1166,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78133727,0,1252.673913370881,1371.7677167333527,-154.8701227121635,3983.97462248274,-162.35617787069347,1827.033558289569
1902.0779,0,37,0,2325.4636,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,80116758,0,1824.9565413613661,1921.149622260198,-53.75090265554686,11012.879393853462,-70.73073057251263,4834.558115008152
1737.3344,0,37,0,2565.1936,0,0.14285715,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,80116757,0,2049.147223887124,1989.8035368101728,-63.841312721991066,2754.536822673893,-114.1062844085006,2639.1731789020314
891.85461,0,23,1,855.12604,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78132627,0,591.2133879381706,695.1905518051121,-95.8373543670711,1075.8094138071306,-53.056303672407054,680.4045380301418
1700,0,53,1,2108.8342,0,0.14285715,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,10463755,0,1536.1563540879465,1586.6843441347187,-74.71992666972082,2464.8076403975983,-9.361392272284213,4231.20513373457
671.42859,0,53,1,1142.8046,0,0.85714287,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,10462599,0,725.9397460838699,808.7519002502327,-104.39559259810667,3574.2544366724037,-7.205514530263318,4018.0215097073788
1614.2858,0,53,1,2012.9375,0,0.14285715,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,10463756,0,1484.9447651582186,1497.1327157249416,-70.78853429631535,3080.500595177812,-19.460730755410605,2149.646652528663
300.62567,1,63,1,1110.7589,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,42123664,1,641.402779009533,774.7213614130404,-79.10998814779933,4280.029010009753,-8.29106951126557,8224.095035994942
540.37573,0,61,1,679.31525,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5522972,0,497.6679505337959,573.5087756756064,-71.92621099656924,7042.595916178666,-62.060519146905705,3220.9980797430403
3372.4653,0,18,1,4531.1582,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78133978,1,3761.7191512611453,3943.93630453007,-125.059128236591,59699.49918213954,-79.85387167109441,14048.129219215218
7250.1851,0,21,1,9246.0957,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42125420,0,7571.515806399172,8401.883811874646,-700.4865164663759,274397.81214471237,-652.9426148447188,112664.66141355452
1185.7142,0,21,0,1879.8419,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10462535,0,1402.812331851805,1386.8924493578263,-86.90421200919607,2969.1277069438706,54.87586908428642,9125.398778777791
8682.3604,0,35,0,8526.7783,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5522934,1,7335.389424402499,7776.90293538342,-543.9366609476384,154412.52240148338,-582.6029149677198,87783.70998288703
5131.2988,0,35,0,5330.2178,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5522936,1,4670.894092402098,4600.373472964138,-10.674100527616583,16823.10242884294,-5.959166549279719,22220.839667575263
3213.7241,0,35,0,3604.0757,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5522935,1,2973.2259817163394,3145.30678525395,-84.4684446680491,4610.337906233019,-101.75997987195731,26090.396409329744
2965.1372,0,35,0,3380.3164,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5522933,1,2733.3262583797673,3083.5191815216554,-126.87091187099782,3970.116575705508,-118.61010557217938,11819.002809623307
3443.6575,0,48,1,3604.1675,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,78132516,0,2930.168302671013,3170.6849351168244,-211.87954693093124,8712.88700510635,-115.72107107507131,15071.327779779005
6644.5986,0,48,1,6976.5386,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,78132517,0,5844.406134536631,6562.3514290611865,-599.1479025223098,37195.77737025473,-575.8224672068095,54456.43453112421
3108.105,1,50,1,3419.4121,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5520169,0,2717.8363159197875,3175.8063310807374,-301.71573783924754,11847.502335620578,-209.28343533027908,7510.375871576911
718.573,1,40,1,871.10883,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3594230,1,603.816102664106,624.8826125574174,28.62799427897259,852.2948699190454,-37.579900969038654,2029.0382981185398
1885.7142,0,45,1,2085.8015,1,0.14285715,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78136057,0,1531.4083784771806,1596.152051443522,-65.93967954605768,2037.9258702691482,-119.96218097420349,1916.7312325193302
2500,1,26,1,2773.062,1,0.14285715,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10463982,1,2178.8842902756096,2289.4168854384743,-74.26894905429855,5478.181649562971,8.84845178652089,4452.269942103963
4060.9836,0,28,1,5522.0918,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,10463018,0,4809.495589958029,4629.567060734015,-75.94154717637205,11022.11622377007,94.49527531337148,46599.642388046115
1113.29,0,28,1,1798.0994,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,10463020,0,1282.3330843463411,1346.0662032913187,-37.840853656331916,3115.278517777988,103.9256814239507,7241.9990234706875
2517.5537,0,28,1,3572.1902,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,10463019,0,2804.7838941409736,3013.3680959753583,-116.77477078369253,5187.2004124747755,48.56302690394551,5481.542547428415
971.08618,1,42,1,1170.7991,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,80116793,1,796.1247033236011,796.727172516377,-29.141280313140616,1105.447231231194,-66.39456480484994,946.4783456563605
5295.6245,0,57,0,5186.4531,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10463343,0,4553.096944696688,4530.905036353696,-291.20847235871673,33956.47035624787,-28.904112993374827,14129.55025835906
2824.3403,0,57,0,2948.8608,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10463344,0,2227.64256049942,2568.115669016492,-248.17589990392835,20314.18116087595,-90.38210537488688,3986.0411388030834
2117.4941,1,27,1,2613.2341,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,80117890,1,2097.930687355949,2132.5363709637277,-69.31748674774147,3724.365664731652,-93.60995200441054,3164.452618290984
165.60483,1,60,1,918.96527,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3594131,1,562.5649480436791,627.3873236149107,-58.36283238127387,2059.354797538535,-67.35086419962583,4099.135075712843
8600,1,22,1,10332.834,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,78133830,1,8508.567639341472,10366.209857386139,-1054.908195406416,416348.5945621075,-1035.3271066025015,382739.925097241
1257.1428,0,22,1,2117.6753,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,78133817,0,1579.340358854322,1664.9409725537469,-75.92027864672774,3798.6909944968756,-56.11825233042231,740.9731573556262
1914.2858,0,29,0,2117.7673,1,0.14285715,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80117978,0,1624.2140247074278,1630.8814074777542,-74.45096816005037,1932.9676202501687,-50.127086779741965,2262.6690797744905
513.55444,0,46,0,631.36682,1,0.14285715,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10462062,0,521.8269578610583,539.9141931190741,-14.129094025436471,1273.1130937953003,20.19966106457895,1674.3648603237334
208.12885,0,19,1,711.26898,1,0.2857143,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3592344,0,581.7228362527601,583.3583815033455,-45.29085149982481,2065.722582332229,-70.32064918239256,800.9958498781942
1231.9446,0,46,1,2261.5205,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,80117023,1,1835.035321664686,1684.0852755329822,35.98170898404558,6569.283794343933,-40.356718126341924,1454.2404382856882
2413.0833,1,52,0,3428.345,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3595256,1,2599.1933360891494,3101.280253195146,-333.67458972414863,13670.948743057288,-227.66159586034195,7795.97392725763
4835.9312,1,52,1,4738.9346,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5514143,1,3943.9192965703883,4225.01431421513,-216.93849991558025,18007.751280012868,-235.93941173498985,23043.19912114772
1414.2858,0,38,0,2293.4861,1,0.14285715,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10463013,0,1714.0653579790583,1773.6691609363538,-38.65431515971629,930.9814413042386,3.6833287055776767,6921.020544178832
5214.2856,1,25,1,5809.7939,1,0.14285715,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42122472,1,4979.493263832959,4917.373368621837,-216.1256849189948,34508.607657497174,-182.673529673308,19128.363798127564
4648.8828,0,29,0,4399.3247,1,0.14285715,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3595472,1,3520.5806482333846,3655.398636996406,-209.26293051979985,27364.222021449066,-148.72183250391288,16787.568719813913
5414.2856,0,48,1,6449.0942,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78132495,0,5360.190036235959,5984.906218552431,-406.4871463862868,30312.85828307277,-373.9817164968079,49887.50896260318
709.03003,0,52,1,679.31525,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,80117601,1,527.496891281889,516.0202443668279,-82.94536775458766,976.2983380974548,-58.453351637576844,557.1055848016326
738.05127,0,38,1,903.07446,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5521201,0,606.4022936990945,639.4644226422628,-1.343302574721896,901.562100136194,-44.13909831391398,1387.234186236993
1770.8124,0,67,1,1789.1783,0,0.42857143,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5514193,0,1383.4997359859485,1429.628624126295,-161.8382389733046,3955.1642420156663,-134.46763811013875,2491.6435241972513
1142.8572,1,73,0,2151.4695,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,80118017,1,1632.742618793818,1620.9566689330381,-50.644616668267425,5714.661734842386,-59.27807316412427,6026.62306788197
175.75244,0,33,0,631.35498,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,78136122,0,541.5711730776871,547.2560388127037,-9.360548715920903,1894.017103151294,-8.343851017743296,1439.9256198485216
265.49338,0,33,0,343.67645,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,78133602,0,381.4676410806321,440.0550823644258,-23.31061677791669,1261.939475604819,-2.304689019844166,1732.3677982678355
257.14285,0,67,1,11.184749,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42125702,0,365.3629008750813,394.74075469683896,23.459575169970357,7657.5124142402165,-1.7358683125363503,6244.240484120386
957.14288,0,36,1,1046.9197,1,0.2857143,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42125528,0,673.216607572152,761.734125011702,-56.11869675782217,712.9932492323474,-75.6328610322027,906.4192083116187
2198.8257,1,30,1,3028.7068,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10463446,0,2367.5025570148446,2692.302312942458,-122.74076482483449,3725.2598060910614,45.658878157502606,1926.7137301724024
2996.6082,0,62,1,3747.9209,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3592009,0,3105.1618420788127,3266.507778787632,-323.1791831105062,33971.804117706226,-256.8255556245227,19933.523323695543
1586.2772,0,39,1,2057.2498,0,0.42857143,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42125029,0,1463.4887480053726,1602.068774479839,-257.6229793319857,16086.174366242196,-140.46989006976852,3599.0945153636644
885.71429,1,30,0,1382.5465,1,0.2857143,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3595452,0,964.060547780759,984.1994720768539,-48.172371326054275,2794.2993705488925,-66.81021054437569,2479.604104463101
1457.1428,1,37,1,2183.5151,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42124046,0,1668.5645920000795,1640.9511531593894,-17.137927488823525,1762.404106400248,-102.27831903278444,1731.720276615916
1071.6198,1,41,1,1158.7992,1,0.14285715,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,80117218,1,776.7891305574547,818.4906761265004,-27.852459971352495,1621.5280105910383,-43.58511548479628,1308.0544606731507
2342.8572,0,58,1,3243.6013,1,0.2857143,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,42125147,0,2539.5458091055993,2897.825809057396,-358.284048885839,7822.652645384555,-228.03121868959224,2871.903091508685
2871.4285,0,58,1,3834.9648,1,0.42857143,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,42124638,0,3215.4317518466332,3324.6634981071334,-304.91219420157364,45125.951274726576,-233.12118182496945,24418.694348425208
1557.1428,0,60,1,1718.1973,1,0.71428573,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,78134046,1,1243.5321804131888,1344.9453014501435,-84.97643308217236,7683.682957974723,-145.0857616497772,3021.283869051458
3028.5715,0,60,1,3364.4255,1,0.71428573,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,78134045,1,2611.1796565447926,3120.628875451363,-264.1967475238882,8380.170201470126,-228.82871116109013,14429.644059794182
3385.4204,0,27,0,3732.0181,1,0.42857143,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42123773,0,3193.0571436732703,3165.2266191853646,-189.05486325110442,19467.81050429562,-179.52145409439748,11092.198722533914
2283.9448,0,27,0,2645.1877,1,0.42857143,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42123772,0,2077.4451036490923,2307.6368991992827,-208.97427736569065,5154.513903753563,-164.37531851869926,7433.669875659418
95.680138,1,42,1,839.05127,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3594027,1,560.9546096064137,647.4974746913471,-139.8254175867011,7129.621784607374,-77.44759390006493,2621.4267975230337
1200,1,39,1,1318.6272,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78134412,1,972.9754051414606,950.904537686654,-42.71720864167754,3957.9945199460276,-58.230141033664914,639.0159241913183
3086.2021,1,60,1,3859.8923,1,0.85714287,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3591829,1,3293.9328088471816,3303.4488312439116,-192.5346014494609,32895.04120264886,-211.11244615122794,15030.597393317044
927.13293,1,60,1,1142.8164,1,0.85714287,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3591828,1,724.9191304468081,817.1043519577737,-42.739914088487765,5537.061064760897,-140.62083250272795,5993.737053144377
4848.4404,0,40,1,5170.4702,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5524110,0,4603.818176804794,4510.608651680354,-60.99713501620467,28422.010132043608,-12.952816362488793,31374.058021598623
4037.6658,0,40,1,4371.3301,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5524111,0,3587.446561631954,3594.1804110351954,-25.424583405351246,15919.112987207283,-38.311205962484195,32072.6702745687
5026.8164,0,40,1,5346.2808000000005,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5524109,0,4639.559046256121,4664.411627182893,-69.85465270604749,15752.380229885242,-87.1812576649654,25781.73045631528
742.85712,1,39,1,1162.2129,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5520134,1,796.1522318281092,784.0384415476844,-1.7938957422298776,2648.4064404208807,-61.48473494924721,2963.3949114056272
5182.2271,0,27,0,4479.2388,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5521302,1,3621.914906185279,3990.9362564389317,-187.74128496666856,44229.61492157636,-91.71898121110088,10021.840141149376
6477.7837,0,27,0,5645.9829,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5521303,1,4922.332992739365,4722.83530287538,-89.60624065869627,34724.85554843486,0.18014657168237921,29739.772204611356
1172.1368,0,44,1,2085.7898,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3591003,0,1528.2660415747173,1531.9544314322056,-22.182734335816228,1334.5028529280341,-101.5658739925782,1232.2277032309332
500,0,46,1,951.01099,0,0.5714286,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78133665,0,598.910721756846,702.8788513124209,-160.8026040001519,707.51519442925,-90.38969060294252,2409.3823566181527
1211.1931,0,34,0,1494.438,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78134453,0,1077.8123708529438,1084.940160484953,9.212911719144904,1694.1514575431445,-30.21782297069757,634.9906768130996
5227.2588,0,49,1,6529.02,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,80119082,0,5457.8725081660195,6086.215018181281,-477.5369018699086,65458.36327086466,-455.16820781244974,26497.739845375254
1787.2714,0,23,0,2549.291,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78133590,0,2002.5590542822154,1978.6788564121453,-113.58414294692712,2463.5242567077707,-106.33779875226593,3347.6501603309916
21671.428,0,28,1,24799.178,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,80117425,0,14041.818622363799,17081.30181865732,-1219.1720765815655,806791.6102646724,-1930.6963901479721,802399.853985451
1228.8553,1,52,0,2295.3948,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5521173,1,1627.6153998434754,1891.3000519989807,-181.7270355251549,3749.5656640840725,-153.570250378308,1055.8413139925633
2181.9429,0,45,1,2309.5608,0,0.71428573,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78135138,0,1666.6767839482002,2000.9355603885122,-243.908114784689,10103.562997272025,-167.4095113670642,1633.3857012120498
8011.7578,0,55,1,7922.9253,0,0.2857143,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3595801,1,6781.329464481061,7335.525203305329,-875.0298154927618,22498.87917596534,-818.0232719608603,39859.162021662414
10527.702,0,55,1,10176.5,0,0.2857143,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3595802,1,8269.123934028914,10243.829704168693,-1368.4764787199708,218105.55043013522,-1170.537899833661,181025.4952277689
1042.8572,1,22,0,1558.3574,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42125411,1,1075.6359315900863,1176.935274162406,-139.24417403222816,2791.447440352176,-91.86456497448401,1130.3673201156696
8869.6689,0,63,0,9981.293,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10462065,0,8170.425505734413,10138.799545614114,-1113.6995722581428,141398.71948221631,-955.0348766949189,233170.98858860944
12787.111,0,63,0,14216.734,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10462063,0,12025.644923092588,13365.187232407136,-1318.3435453093314,622969.0262074787,-1577.671453572561,692222.2007647741
8426.1973,0,63,0,9501.8086,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10462064,0,7761.850784212928,8693.751965798478,-894.9062451421684,41734.31112887402,-688.8083738162425,197207.29660190723
3427.9875,0,60,1,4007.1514,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3591936,1,3210.590058688411,3381.9187828794034,-326.0819638102239,34370.37615470638,-289.2623140140473,22627.139014943325
1450.6436,0,60,1,2153.1465,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3591937,1,1658.1117134616109,1571.647901748905,-12.202084517017658,1946.1042204923826,-61.90060768767645,6202.305952637837
1866.176,1,19,1,2009.3013,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78133844,1,1548.924633151084,1531.7623770841608,-26.610730977691453,2768.9665699972866,-67.75507693270785,594.7988345739498
9238.3379,0,53,1,11995.126,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78133111,1,11058.444044988986,10855.989412568286,-1428.5267634923796,391459.4949885795,-1369.1917054716253,134651.761700623
2900,0,27,1,3636.1213,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42125926,0,2992.48406051867,3041.9761483169277,-114.17949028780478,25003.44403817965,-123.69465495325791,5267.384245130244
2977.1682,1,48,0,4706.9688,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5521175,1,3780.4335401134626,4198.405783578992,-250.34368650922056,3668.449483975779,-177.3685096624795,12060.08861629361
2481.2351,1,38,1,4458.2939,1,0.42857143,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3591965,1,3622.0660867754987,3924.230555183662,-273.87756642473505,19974.692166418543,-51.67144912901661,35263.14185554502
4028.5715,0,35,1,4714.0308000000005,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,80118026,0,3984.5957979437712,4269.313146557453,-158.5663235617592,61302.45215718086,-83.24895468663608,34006.10853199509
2275.9272,0,49,1,3156.5691,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10463953,0,2508.7951664958937,2783.4167964105254,-272.0229710262396,15375.117722129304,-57.51559991370743,24260.296327007072
