NombrePignorante,prenda,dummy_dow1,dummy_dow2,dummy_dow3,dummy_dow4,dummy_dow5,dummy_dow6,dummy_suc1,dummy_suc2,dummy_suc3,dummy_suc4,dummy_suc5,dummy_suc6,prestamo,pr_recup,edad,visit_number,num_arms,faltas,genero,pres_antes,fam_pide,fam_comun,ahorros,cta_tanda,renta,comida,medicina,luz,gas,telefono,agua,masqueprepa,estresado_seguido,OC,pb,fb,hace_presupuesto,tentado,low_cost,low_time,rec_cel,fee,def_c,tau_hat_oob$predictions,tau_hat_oob$variance.estimates,propensity_score
370722252256e7,3594233,0,0,0,1,0,0,1,0,0,0,0,0,3830,100,35,1,1,0.14285715,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0.5068431647019388,0.0010949268266124102,0.8928828885167119
370823423988e7,3595239,0,1,0,0,0,0,1,0,0,0,0,0,4560,100,60,1,1,0.14285715,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0.42209262351088744,4.70924604972224e-4,0.873168819501267
378606457315e7,78133837,0,1,0,0,0,0,0,0,0,1,0,0,650,100,18,2,5,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0.5357277082485621,8.37710601074115e-4,0.9179418736107776
3.8548734648600003e+018,78136194,1,0,0,0,0,0,0,0,0,1,0,0,1170,75,35,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0.5382552224413762,0.0010376826342508453,0.9047306326152481
386319132209e7,10462908,0,1,0,0,0,0,0,0,0,0,0,1,400,100,26,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0.5551941689718936,6.428875099511876e-4,0.8991670203760724
388614739139e7,3591974,0,0,0,0,0,1,1,0,0,0,0,0,1500,90,33,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,1,0,0.5348355930507854,9.767716520544879e-4,0.8987272821216397
39025526996e8,78133849,0,0,1,0,0,0,0,0,0,1,0,0,220,70,51,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0.4917989457306242,0.0016142602048262904,0.9108265472523601
3.9857720480199997e+018,42124707,0,0,0,1,0,0,0,0,1,0,0,0,370,100,40,1,1,0.14285715,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0.539750594847691,9.931357134721423e-4,0.9182467071850982
3.9859220526599997e+018,78133868,0,0,1,0,0,0,0,0,0,1,0,0,2810,100,65,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0.4012539675532811,0.0015409665324744549,0.8196683907849805
402261634995e7,5522901,0,0,0,1,0,0,0,1,0,0,0,0,4110,90,40,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0.497038324534673,0.0018739835227889617,0.8979017288294598
4052777032e9,5522996,0,1,0,0,0,0,0,1,0,0,0,0,390,95,20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0.5517494602572778,1.96160310804898e-4,0.923084371474714
4.0559257928999997e+018,42125893,0,0,0,1,0,0,0,0,1,0,0,0,250,100,30,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,0.5466476685865492,6.747408248732816e-4,0.9083572565834541
4.0987912550200003e+018,78132897,0,0,0,0,1,0,0,0,0,1,0,0,340,50,48,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0.5061853622925192,0.001066850468757251,0.9105283978320798
410733564932e7,78134723,0,0,0,1,0,0,0,0,0,1,0,0,5150,80,32,1,1,0.14285715,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0.5071753673848315,0.0015768797870865626,0.921255787481748
411020491732e7,78132877,0,0,0,1,0,0,0,0,0,1,0,0,470,100,42,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0.5269496310909614,0.0013981962445824524,0.8897589162711662
4.1420763257400003e+018,10463114,0,0,0,0,0,1,0,0,0,0,0,1,1820,100,39,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0.5253747210714939,5.825810371747583e-4,0.920205289962941
414729475855e7,10464032,0,0,1,0,0,0,0,0,0,0,0,1,4120,80,38,1,1,0.14285715,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,1,1,1,1,0,0.507923866925067,0.0013056947568667336,0.8759681170377376
417221930711e7,5514421,0,0,0,1,0,0,0,1,0,0,0,0,230,100,56,1,1,0.14285715,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0.4570172357019899,0.0029145569072674626,0.9051145561197101
429809566596e7,3592127,0,0,1,0,0,0,1,0,0,0,0,0,330,100,35,1,1,0.42857143,1,1,0,0,1,1,0,0,0,1,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0.5513654734346416,0.001098670747928687,0.8994628945872821
43008323058e8,5522732,0,0,0,1,0,0,0,1,0,0,0,0,1570,100,48,1,1,0.2857143,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0.504903222132096,0.0018450166295094438,0.8922613940534806
4.3556055196199997e+018,42122440,0,0,0,0,1,0,0,0,1,0,0,0,4690,100,52,1,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0.44808559642212553,6.549737040002399e-4,0.9041534720900211
4.4337613240199997e+018,3592116,0,0,1,0,0,0,1,0,0,0,0,0,1860,75,56,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0.453815887963446,0.0016478955698103342,0.9303713341397167
449901365029e7,80116853,0,0,1,0,0,0,0,0,0,0,1,0,2680,100,33,1,2,0.14285715,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,1,1,0.505263457713666,6.275562829990134e-4,0.923933534636659
449901365029e7,80116852,0,0,1,0,0,0,0,0,0,0,1,0,960,100,33,1,2,0.14285715,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,1,1,0.5348416092302365,3.505877456585019e-4,0.927543413020291
4.5966947010599997e+018,5514153,0,0,0,0,1,0,0,1,0,0,0,0,470,80,31,1,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0.5391350898112933,6.362715641580267e-4,0.9063623817596425
461458072089e7,42125783,0,0,0,0,1,0,0,0,1,0,0,0,840,100,28,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1,1,0.5404636381135535,0.0011079173720787375,0.8982248448830078
46181416423e8,5520252,0,0,0,1,0,0,0,1,0,0,0,0,290,100,24,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1,0,0.5556727437199114,9.240126128786947e-4,0.8979252459519115
464680851223e7,3594446,0,1,0,0,0,0,1,0,0,0,0,0,1110,90,28,1,1,0.14285715,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,1,1,1,0.5382094479724135,0.0011684863993557174,0.8757710099325856
464826159461e7,42124883,0,0,0,0,1,0,0,0,1,0,0,0,1500,100,50,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0.4662444276902252,0.0017117006894435563,0.892772955532981
4.6672015068400005e+018,10463383,1,0,0,0,0,0,0,0,0,0,0,1,990,100,33,1,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,1,1,0.5390874926493543,8.496281691906026e-4,0.8904008093345763
468220778138e7,78133417,0,0,1,0,0,0,0,0,0,1,0,0,1680,100,56,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0.4576736916656955,0.001986207919313933,0.8419423496003121
471309979614e7,80115962,0,1,0,0,0,0,0,0,0,0,1,0,350,100,30,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0.5516027221938496,9.896349867261388e-4,0.8760202942027114
4.7342824825999995e+018,10463384,1,0,0,0,0,0,0,0,0,0,0,1,550,100,50,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0.4854296320772999,0.0011273246155158122,0.9112278410392537
475416346403e7,42123898,0,0,0,0,1,0,0,0,1,0,0,0,2590,100,43,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,0,0,0.48389384134240493,5.34562695746759e-4,0.8591107970702407
475416346403e7,42123899,0,0,0,0,1,0,0,0,1,0,0,0,1280,100,43,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,0,0,0.5112343412425414,6.219961948405321e-4,0.8651320720885007
477690249439e7,3590995,0,0,1,0,0,0,1,0,0,0,0,0,300,100,28,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0.5486283092918584,6.490645064252725e-4,0.8924853285025088
481591185114e7,3594308,0,0,0,0,0,1,1,0,0,0,0,0,3660,100,60,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0.41165288740583406,8.246365892086864e-4,0.8536674732965047
481837257659e7,80118517,0,0,0,0,0,1,0,0,0,0,1,0,1300,70,30,1,1,0.14285715,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0.5391264078262342,8.121829503783316e-4,0.9210696345621359
483101856497e7,78136096,1,0,0,0,0,0,0,0,0,1,0,0,770,75,18,1,1,0.14285715,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,1,1,0.5328010589414269,0.0013149247244349101,0.8903997748805079
484080290429e7,78132904,0,0,0,0,1,0,0,0,0,1,0,0,1110,100,42,1,1,0.42857143,1,1,0,0,1,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0.5288009308586376,6.743326066530239e-4,0.8722203773180728
500753054503e7,78133883,0,0,1,0,0,0,0,0,0,1,0,0,960,90,42,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,1,0,0.5235884333690822,4.527564596938971e-4,0.9016925342176643
504486608256e7,80118440,0,1,0,0,0,0,0,0,0,0,1,0,1140,40,26,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0.5472827697059307,6.205103347412631e-4,0.8961325008108627
506605927125e7,5522579,0,0,0,1,0,0,0,1,0,0,0,0,910,100,29,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0.5490155346700275,7.562243555915669e-4,0.9035163363567449
50929229739e8,78133691,0,0,0,1,0,0,0,0,0,1,0,0,2350,100,40,1,1,0.14285715,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,1,1,0.5091789031222281,7.694613278923517e-4,0.9276126392162737
50929229739e8,78133692,0,0,0,1,0,0,0,0,0,1,0,0,3900,100,40,1,1,0.14285715,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,1,1,0.4971898694053971,0.0012187449087355646,0.9232444106677233
513810725437e7,42125518,0,0,1,0,0,0,0,0,1,0,0,0,37530,100,55,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0.43495182471613425,0.0012155219039655125,0.8915416979625397
514723748761e7,3591719,0,0,0,1,0,0,1,0,0,0,0,0,2520,95,61,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0.4168796999323218,0.0014711673993204348,0.896529809961084
520089854322e7,80117899,0,0,0,0,0,1,0,0,0,0,1,0,770,100,21,1,1,0.14285715,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,1,1,0.5451469946651226,0.0011421421551454424,0.9192125234496008
520291273873e7,3594226,0,0,0,1,0,0,1,0,0,0,0,0,770,50,71,1,1,0.71428573,1,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0.42317657459500846,0.002414546808943534,0.9185246483883697
523447789295e7,5522689,0,0,1,0,0,0,0,1,0,0,0,0,2000,100,28,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.5173406032326189,0.0012179483589346452,0.9080813969814344
527975129122e7,42124917,1,0,0,0,0,0,0,0,1,0,0,0,5820,100,50,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,1,1,0,0.4475970798040683,8.8449231688788e-4,0.8666610862698533
527975129122e7,42124918,1,0,0,0,0,0,0,0,1,0,0,0,6020,100,50,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,1,1,0,0.4409062025063036,0.0010782727568411333,0.856248682948194
527975129122e7,42124919,1,0,0,0,0,0,0,0,1,0,0,0,6480,100,50,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,1,1,0,0.4409314203932525,0.0012823396933943382,0.8681980200660541
529071095656e7,80119111,0,0,0,0,1,0,0,0,0,0,1,0,6500,100,52,2,2,0.5714286,1,1,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0.454653059320529,0.0015400327488046086,0.8980086779022426
533572776198e7,10463247,0,0,0,0,1,0,0,0,0,0,0,1,2050,80,40,1,1,0.71428573,0,0,1,0,0,1,1,0,0,1,1,1,1,1,0,1,0,0,1,1,0,0,0,1,1,0.5262561079164357,0.0013541373799117436,0.9223512544837492
533811500279e7,78136135,0,0,1,0,0,0,0,0,0,1,0,0,1530,100,25,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0.5234331341558774,0.0010251258114635984,0.9005707358485131
53475739611e8,42124927,1,0,0,0,0,0,0,0,1,0,0,0,1320,100,52,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0.47439336568872664,0.001426684435829202,0.8932364199555171
535504838085e7,3594052,0,0,1,0,0,0,1,0,0,0,0,0,4940,90,63,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0.4071376462367225,0.0022015189929421937,0.8172111947673537
535504838085e7,3594051,0,0,1,0,0,0,1,0,0,0,0,0,2370,90,63,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0.41732355605062454,0.0022784448691809864,0.8142274253603484
536831941279e7,42125642,0,0,0,0,1,0,0,0,1,0,0,0,3570,100,76,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0.40509605946003713,0.0013951656126590971,0.815305596643862
540419070335e7,80117317,0,0,0,0,0,1,0,0,0,0,1,0,1400,100,48,1,1,0.85714287,1,1,0,0,0,0,1,1,1,0,1,1,1,0,1,1,0,1,0,1,0,0,1,1,1,0.496486785492258,0.001294335883555676,0.919357134654173
5.4241560684400005e+018,78133681,0,0,0,1,0,0,0,0,0,1,0,0,460,100,34,1,2,0.14285715,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,1,1,1,1,0.5446727462376835,4.4666268060678926e-4,0.9266086326961016
542705898663e7,10463968,1,0,0,0,0,0,0,0,0,0,0,1,11020,100,45,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0.4820351091368629,0.0012857146450346974,0.878398483578288
543480585014e7,10462931,0,1,0,0,0,0,0,0,0,0,0,1,1290,100,51,4,3,0.14285715,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0.47213582387729075,0.0015850805779577205,0.8982153820910191
543480585014e7,10462930,0,1,0,0,0,0,0,0,0,0,0,1,2260,100,51,4,3,0.14285715,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0.455563737142435,0.0010119466714790717,0.9022425488676987
543480585014e7,10462932,0,1,0,0,0,0,0,0,0,0,0,1,1240,100,51,4,3,0.14285715,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0.48134857898826194,0.0014459280691354942,0.905242389530884
549146769838e7,5514390,0,0,0,1,0,0,0,1,0,0,0,0,6830,95,51,1,1,0.5714286,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0.4559825791480148,0.001745680904251305,0.9337259178993044
549146769838e7,5514389,0,0,0,1,0,0,0,1,0,0,0,0,2800,95,51,1,1,0.5714286,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0.46489595506368975,0.0016347419012376339,0.9303097725277877
549146769838e7,5514391,0,0,0,1,0,0,0,1,0,0,0,0,3340,95,51,1,1,0.5714286,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0.46135038641471,0.0021006641959424362,0.9290897701431725
552005399019e7,5522583,0,0,0,1,0,0,0,1,0,0,0,0,1340,100,47,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0.5010094579728103,9.827632499953838e-4,0.8908670137356691
5.5645825846000005e+018,3594443,0,1,0,0,0,0,1,0,0,0,0,0,860,100,48,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0.49347353863426413,7.889052654740345e-4,0.8770138507317387
55958341749e8,78131599,0,0,0,1,0,0,0,0,0,1,0,0,480,100,39,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0.5410272934922425,0.0011084867909770385,0.9165579600138422
562103080523e7,80119126,0,0,0,0,1,0,0,0,0,0,1,0,180,100,45,1,1,0.14285715,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0.5243452874592324,8.001537702574047e-4,0.8905591866819851
5.6590516131599995e+018,10463965,1,0,0,0,0,0,0,0,0,0,0,1,250,100,57,1,1,0.14285715,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,1,1,0.47178858423995906,0.0016215288726396367,0.8976970836502206
569828814088e7,80116854,0,0,1,0,0,0,0,0,0,0,1,0,130,100,21,1,1,0.5714286,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0.5548164182300009,3.2057447758812704e-4,0.8677664680744757
570381209058e7,80118019,0,0,0,0,0,1,0,0,0,0,1,0,5750,70,47,1,1,0.2857143,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,1,0.47068717445428926,0.0015975185727068277,0.8967995696724683
5.7066460840399995e+018,78131596,0,0,0,1,0,0,0,0,0,1,0,0,3630,100,38,1,2,0.14285715,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0.5057408330000106,8.39936618422378e-4,0.925322060204325
577779383384e7,5522634,1,0,0,0,0,0,0,1,0,0,0,0,2370,30,35,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0.5111541311905838,0.0011733621772565192,0.9116913171504479
581591964061e7,42124929,1,0,0,0,0,0,0,0,1,0,0,0,1740,50,79,1,1,0.14285715,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0.4029705349339031,0.0032911520834218127,0.8687323346295972
581591964061e7,42124928,1,0,0,0,0,0,0,0,1,0,0,0,3580,50,79,1,1,0.14285715,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0.3999306055900071,0.001846353553294031,0.8505728275798898
581913817262e7,78132474,0,0,0,0,1,0,0,0,0,1,0,0,250,100,26,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0.5513034745419303,8.413980301919581e-4,0.8663470401860497
582991834943e7,42123722,0,0,0,0,0,1,0,0,1,0,0,0,1120,100,35,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0.53154957091852,0.0010724315799631083,0.8638665034755199
585150697577e7,42124997,1,0,0,0,0,0,0,0,1,0,0,0,880,100,21,1,1,0.2857143,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,1,0,1,1,0.5476841992962204,0.0014294899628960335,0.8826241689113907
588073195822e7,10463826,0,1,0,0,0,0,0,0,0,0,0,1,1870,100,45,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,1,1,0.502062385473515,8.270532012427057e-4,0.8761577772360079
5.9469568971599995e+018,5514102,0,0,0,1,0,0,0,1,0,0,0,0,730,50,67,1,1,0.85714287,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0.425989287857242,0.002915302754933981,0.990263520493112
5.9469568971599995e+018,5514120,0,0,0,1,0,0,0,1,0,0,0,0,400,50,67,1,1,0.85714287,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0.4320003440007143,0.003532180618381321,0.9920216789826647
5.9469568971599995e+018,5514105,0,0,0,1,0,0,0,1,0,0,0,0,330,50,67,1,1,0.85714287,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0.4347368439260458,0.002705853676170719,0.9898594766344767
5.9469568971599995e+018,5514117,0,0,0,1,0,0,0,1,0,0,0,0,220,50,67,1,1,0.85714287,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0.43135502515574103,0.003392162929299632,0.9885152012396746
5.9469568971599995e+018,5514114,0,0,0,1,0,0,0,1,0,0,0,0,660,50,67,1,1,0.85714287,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0.42608022006372137,0.002428627572010268,0.9901133074229264
5.9469568971599995e+018,5514107,0,0,0,1,0,0,0,1,0,0,0,0,370,50,67,1,1,0.85714287,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0.43191893874460563,0.0031393784366375624,0.9914872722101639
5.9469568971599995e+018,5514118,0,0,0,1,0,0,0,1,0,0,0,0,910,50,67,1,1,0.85714287,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0.4179780918341643,0.0030071776774355454,0.9899482565385964
5.9469568971599995e+018,5514116,0,0,0,1,0,0,0,1,0,0,0,0,260,50,67,1,1,0.85714287,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0.43365967942978145,0.0024139283769922127,0.9871695208565584
5.9469568971599995e+018,5514106,0,0,0,1,0,0,0,1,0,0,0,0,330,50,67,1,1,0.85714287,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0.4350079698443335,0.0019789278581322997,0.990192691216083
5.9469568971599995e+018,5514109,0,0,0,1,0,0,0,1,0,0,0,0,400,50,67,1,1,0.85714287,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0.4273236027173653,0.0035332312169518037,0.9902583473489907
5.9469568971599995e+018,5514104,0,0,0,1,0,0,0,1,0,0,0,0,550,50,67,1,1,0.85714287,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0.42974921124083826,0.0021641657538731614,0.9906958353717612
5.9469568971599995e+018,5514111,0,0,0,1,0,0,0,1,0,0,0,0,950,50,67,1,1,0.85714287,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0.4185455598717496,0.003306299540716898,0.9869682003131708
5.9469568971599995e+018,5514113,0,0,0,1,0,0,0,1,0,0,0,0,320,50,67,1,1,0.85714287,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0.43117083500873693,0.002937097063976784,0.9917620695519855
5.9469568971599995e+018,5514110,0,0,0,1,0,0,0,1,0,0,0,0,800,50,67,1,1,0.85714287,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0.4210209900709838,0.002564112315537806,0.991033273258783
5.9469568971599995e+018,5514108,0,0,0,1,0,0,0,1,0,0,0,0,290,50,67,1,1,0.85714287,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0.4362926206794083,0.002619212966480808,0.9884631312146106
5.9469568971599995e+018,5514103,0,0,0,1,0,0,0,1,0,0,0,0,940,70,67,1,1,0.85714287,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0.4264694155456254,0.0027543766407857563,0.9751065534862745
5.9469568971599995e+018,5514121,0,0,0,1,0,0,0,1,0,0,0,0,250,50,67,1,1,0.85714287,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0.43708588747411364,0.002108699909877959,0.9877964911292446
5.9469568971599995e+018,5514112,0,0,0,1,0,0,0,1,0,0,0,0,400,50,67,1,1,0.85714287,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0.4379271643468478,0.002297847363190456,0.990040507853044
5.9469568971599995e+018,5514101,0,0,0,1,0,0,0,1,0,0,0,0,530,50,67,1,1,0.85714287,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0.438870592798248,0.001725317198263001,0.9902638982652878
5.9469568971599995e+018,5514115,0,0,0,1,0,0,0,1,0,0,0,0,370,50,67,1,1,0.85714287,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0.43420674599226333,0.0023379366274561258,0.9901879843979153
5.9469568971599995e+018,5514119,0,0,0,1,0,0,0,1,0,0,0,0,290,50,67,1,1,0.85714287,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0.43188338650639274,0.0021535213630579373,0.990077916030182
5.9469568971599995e+018,5514100,0,0,0,1,0,0,0,1,0,0,0,0,470,50,67,1,1,0.85714287,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0.4304885775615802,0.003750645901439741,0.9916003117810347
