eff_cost_loan,fee_arms,dummy_dow1,dummy_dow2,dummy_dow3,dummy_dow4,dummy_dow5,dummy_dow6,dummy_suc1,dummy_suc2,dummy_suc3,dummy_suc4,dummy_suc5,dummy_suc6,num_arms_d3,num_arms_d4,num_arms_d5,num_arms_d6,visit_number_d2,visit_number_d3,visit_number_d4,visit_number_d5,visit_number_d6,visit_number_d7,edad,faltas,val_pren_std,genero,masqueprepa,prenda,insample,tau_hat_oob$predictions,tau_hat_oob$variance.estimates
-1.4285715,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,45,0.14285715,-0.59150535,1,1,3595826,0,0.07652757483123844,0.0014755175418733047
-1.4285715,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,1,1.7101806,1,1,3586679,0,0.2026651600114312,0.002124072081695314
-1.6680802,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,32,0.2857143,-0.63297504,1,1,78133274,0,0.09922796639249061,0.001627159859099093
-1.965925,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,50,0.71428573,-0.11518942,1,1,78133968,1,0.15053174858007742,0.0013844900303645138
-1.9024603,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,52,1,-0.16932732,0,0,78133031,0,0.1157943387123861,0.002520102499041031
-1.4285715,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,42,0,-0.49819851,1,1,78135059,1,0.047078032038221564,7.675151893615739e-4
-1.4285715,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,42,0.14285715,-0.59841698,1,1,78134085,0,0.07126878693457885,7.216958046338045e-4
-1.9445827,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,-0.4331238,1,0,5514453,1,0.09496190295765518,0.0010081523838772134
-1.1304057,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,44,0.5714286,-0.46935427,1,0,78133360,0,0.11522405396035983,0.0011841588079223601
-1.9520714,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0.16666667,-0.60245842,1,1,5524531,0,0.09693477567802149,0.0010103424263546944
-1.9520627,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0.16666667,-0.5437097,1,1,5523035,0,0.08733811445085633,0.0021706378338251166
-1.1919625,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,12.261844,1,1,42125518,1,0.13650004470777108,0.0026366463904643747
-1.2369444,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0.13017298,0,1,3591719,1,0.11936904850854248,0.001545772438770401
-1.4285715,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,50,0,-0.083501495,1,0,78136258,0,0.09671561697909394,0.0013359722712854506
-1.4285715,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,31,0,-0.33981699,0,1,78134098,0,0.05788505245871766,7.836964045481385e-4
-1.6655164,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24,0.14285715,0.035860032,1,1,78133076,0,0.07997406619828852,0.0010946468106102281
-1.0952728,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21,0.14285715,-0.75392836,0,1,78134145,0,0.07794499316447666,9.521339885247436e-4
-1.2343678,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,45,0,0.12326135,1,1,80117997,0,0.0978894654365057,0.0015615997872487567
-2.1145179,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,54,0.85714287,-0.30339482,1,0,80117406,0,0.10897891992657542,0.0017313103474335232
-1.4285715,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,33,0.2857143,-0.50569576,1,0,78133761,0,0.096444538871898,8.09139443819098e-4
-1.4285715,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,33,0,-0.56385887,1,0,78134584,0,0.0510961978113456,0.0012663821822724481
-1.4285715,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,30,0,-0.46422607,1,1,80119061,0,0.035042822648149397,8.177120636625229e-4
-1.9050319,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,30,0,0.31519488,1,1,80117159,0,0.07652776649794578,0.0011125988605930502
-1.8972987,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,30,0.2857143,-0.48783112,1,1,78134802,0,0.09085232700749551,0.001346394950453153
-1.2240605,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,35,0.71428573,-0.5932011,1,0,78133988,1,0.09916394559354787,6.299367088683396e-4
-1.4285715,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21,0.14285715,-0.56385887,1,1,80117899,1,0.07695805136554171,0.0011403180169152107
-1.4285715,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,30,0,1.0977993,1,1,80118454,0,0.12852980204220135,0.0018793458892197828
-1.1562855,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0.71428573,-0.51361352,1,0,3594226,1,0.16171758550773851,0.0024688863654154284
-1.4285715,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,40,0,0.17350678,1,1,10463412,1,0.06262901607996053,0.001719896381356311
-2.2623386,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,42,0,0.68021595,0,1,80118456,0,0.1371102706778253,0.001263460817718093
-1.4285715,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,27,0,-0.68068653,1,1,78134673,0,0.07050277611658248,5.495616180762969e-4
-1.9024616,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0.14285715,-0.54657984,1,1,3595377,0,0.06632601209696411,9.471867451618567e-4
-1.4285715,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,62,0.14285715,1.0183157,1,0,10462566,0,0.21495633397822259,0.0025883102577280467
-1.1725564,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30,0.71428573,1.8564855,1,1,78132575,0,0.16627075449127154,0.002211234824081956
-1.2369394,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30,0.71428573,-0.57640368,1,1,78132578,0,0.1000090883450017,8.395361859561544e-4
-1.1565499,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,-0.13879445,1,1,5522689,1,0.0891385267666575,8.402188789925299e-4
-1.2086129,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,1.0632412,1,1,5514518,0,0.1596599171229736,4.710932137905109e-4
-1.2742333,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,45,1,-0.63701648,1,0,80119439,1,0.08394055073745248,7.717239306979088e-4
-1.2292185,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0.10487934,0,1,3594107,1,0.11555440481561921,9.281144244945818e-4
-1.2369399,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,35,0.2857143,-0.2223195,1,1,78131749,0,0.12552132462445295,8.083848145500484e-4
-1.2395182,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0.2857143,0.11693542,1,0,3595374,0,0.1788464669872929,0.0028516525853038853
-1.7017369,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,40,0,-0.26033339,1,1,78133927,1,0.05796156196463393,0.001253131797800706
-1.2292175,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,1.4986733,1,1,42124919,1,0.16725440097442942,0.0030347872679764663
-1.2292163,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,1.2705898,1,1,42124917,1,0.16373881061798667,0.002981202746756938
-1.2292159,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,1.3397061,1,1,42124918,1,0.16654317897619328,0.0032847209610757976
-1.4285715,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0.14285715,-0.49648932,1,1,3592035,0,0.051495307799873664,8.420762137896082e-4
-1.4285715,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,-0.26667553,1,0,5524255,1,0.13326582365508496,0.0020893908742286122
-1.4285715,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,29,0.14285715,-0.33923131,0,0,10463583,1,0.08321546618907548,8.578954268532037e-4
-1.2753184,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,52,0.5714286,1.5055847,1,0,80119111,1,0.2060438512559651,0.0019896391516908054
-1.4285715,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,39,0,-0.062766664,1,1,10462424,1,0.08799811174846534,0.001544236877045641
-1.8973078,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24,0.14285715,1.0966892,0,1,78134894,0,0.13679158934707353,0.002591296262194522
-1.1847332,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,28,1,-0.5707705,1,0,80119489,1,0.10516930641508697,7.931887488858635e-4
-1.4285715,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,49,0,-0.093299478,1,1,10463499,0,0.10801163427107671,0.0025971038149126676
-1.0798383,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,29,0,-0.16357072,1,1,78134416,1,0.061923275660020025,6.635898400436508e-4
-1.0798414,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,29,0,-0.045487605,1,1,78134414,1,0.06807780283110777,0.0010823171892353003
-1.0798392,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,29,0,1.2780871,1,1,78134413,1,0.11538273265391878,0.0025414062920103603
-1.079838,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,29,0,0.22002406,1,1,78134415,1,0.06792855559167058,0.0019382538708043833
-1.179775,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,43,0,-0.55349147,1,1,42123933,0,0.07361258714289273,4.436588259177772e-4
-1.224061,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23,0,-0.57135612,1,1,10463088,1,0.07264802133980133,0.0013178825170648693
-1.0376647,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,-0.2113664,1,1,3594112,1,0.0801574042845022,7.308875504922124e-4
-1.2192698,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0.14285715,-0.52297485,1,0,5514137,1,0.13800437100131507,0.0018689487796920213
-1.4285715,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,-0.35018441,1,1,5521222,0,0.04133086846532873,0.001999784186880725
-1.4285715,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,40,0.71428573,6.357035e-4,0,1,10463247,0,0.15271255839870826,0.0013620193874911246
-1.4285715,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25,0,-0.16170669,1,1,78136135,1,0.05354113603982831,0.0014161638814215003
-1.159672,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,72,0.2857143,-0.52988642,1,1,10463071,1,0.13786981184732,0.0037614253869186765
-1.1610076,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,-0.28452402,1,0,42124927,1,0.056825176715174626,0.0016356446205128155
-1.1622541,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0.23097704,1,1,42124619,0,0.09321510377461772,0.002455684483429406
-1.16225,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,-0.37378943,1,1,42124617,0,0.05417725717315776,0.0010264237375885036
-1.1622562,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0.14112608,1,1,42124618,0,0.09050773656912904,0.002518769486942595
-1.9024574,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,1.1087525,1,1,42124614,0,0.12181462398370561,0.0017957802905121845
-1.1622581,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,-0.50856596,1,1,42124616,0,0.0654606604152557,0.0010616887637793398
-1.133924,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0.14802147,1,0,3594051,1,0.1571565702314242,0.0023176321015377266
-1.2369432,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,1.0690498,1,0,3594052,1,0.17748199106212958,0.003859783031207932
-1.234365,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,42,0,-0.54255462,1,1,10462909,0,0.04940485884167383,0.0010882967979022036
-1.4285715,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0.71428573,-0.21195203,1,1,42125614,0,0.11097674001303676,0.0018495042857372681
-1.1646006,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0.42857143,0.14860711,0,0,5520171,0,0.169419028790597,0.0011557697252647578
-1.1646008,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0.42857143,0.096769974,0,0,5520172,0,0.16749446318011463,0.0017244506884079088
-1.4285715,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,24,0.71428573,0.75983322,0,0,10462967,0,0.17232884517820718,0.0029725273211327263
-1.2460897,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0.40376756,0,0,42125642,1,0.15714652062219628,0.0013711929148574843
-1.0205998,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,40,0.14285715,-0.39510992,0,0,80118311,0,0.06905354538330552,0.0010010245517785578
-1.2266428,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1,-0.45040283,1,1,5522826,0,0.09483271823492388,0.0011707951608002616
-1.9409541,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0.2857143,-0.013106896,1,1,42124730,0,0.17159574675608213,0.0013970874054787365
-1.2731667,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0.14285715,-0.62260765,1,1,42125413,1,0.09737359514131247,0.0016881228608469903
-1.2060375,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0.5714286,0.088703327,0,1,3594406,0,0.20017996903497678,0.0016191744574596738
-1.9122286,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,48,0.85714287,-0.25687757,1,0,80117317,1,0.09040411628752207,0.0013264693175965652
-1.0849905,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,52,0.71428573,-0.014970981,1,0,80118842,0,0.15019159057736559,8.385889621126344e-4
-1.4285715,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30,0,-0.17335251,0,1,10462044,1,0.09108532960288364,8.674668464231822e-4
-1.4285715,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21,1,0.37274942,0,1,80119267,1,0.12502801518636644,4.0558419533734657e-4
-1.4750316,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,50,0,-0.15436426,0,1,80116881,0,0.1150148946370901,0.0016579245150803346
-1.4750361,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,50,0,-0.047234185,0,1,80116882,0,0.1099351612105701,0.0014535285487605025
-1.9446321,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,36,0,-0.62664908,1,1,78134308,1,0.08589603816541587,8.935150332127034e-4
-1.1880074,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,34,0.71428573,-0.26773608,1,1,78135044,1,0.1037326008441655,0.001522508245454875
-1.5908324,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,34,0.14285715,-0.67098898,1,1,78133681,1,0.055822322912992675,0.0011731769646791488
-1.2068033,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,34,0,-0.30347547,1,1,78133427,1,0.019338681886075793,6.95130328567659e-4
-1.0051506,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,45,0,3.1004961,0,1,10463968,1,0.14905047826317364,0.0020270640966639202
-1.0824151,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,51,0.2857143,-0.10827782,1,1,10462679,0,0.16287521674253963,0.0019258367333132953
-1.8277962,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,51,0.14285715,-0.21819383,1,1,10462931,0,0.1069746138252674,6.735508839169059e-4
-1.5290139,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,51,0.14285715,0.1170196,1,1,10462930,0,0.12015599249193273,0.0016660181428335469
-1.1781452,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,51,0.14285715,-0.23547289,1,1,10462932,0,0.0893597385335548,5.059141479434242e-4
-1.4285715,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,33,0,-0.52643061,1,1,78132551,1,0.028636127992501332,0.0020291653639868527
-1.2395244,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,44,0,-0.54657984,0,0,80118662,1,0.0808028685217733,9.290086077141619e-4
-1.0412068,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,37,0,-0.13938007,1,1,78134950,0,0.07709526742277557,0.0017892539798153274
-1.4285715,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0.2857143,-0.27011517,1,1,5522604,1,0.11101926324273813,0.001110545297914331
-1.471303,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,32,0.14285715,-0.39856571,1,1,78133139,1,0.03510074574012588,2.272436720586183e-4
-1.2189188,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,52,0,-0.27702677,1,1,80117100,0,0.06741957882223966,0.0012405281137119104
-1.1596797,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0.5714286,0.41354927,0,1,5514391,1,0.181123819080226,0.0012610168685981413
-1.2369428,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0.5714286,0.2269356,0,1,5514389,1,0.17105883501754396,0.00168927610540812
-1.2369442,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0.5714286,1.6196265,0,1,5514390,1,0.19752276993310344,0.001116718893241889
-1.4285715,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,33,0.42857143,0.18430492,1,0,78134504,0,0.17318709880024322,0.0025800381939070963
-1.9173181,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0.20678639,1,1,42125033,0,0.11002950827251824,0.0017452094667838654
-1.4285715,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,-0.19448136,1,1,5522583,1,0.13320485588597286,0.0013763160864596177
-1.2343674,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0.85714287,-0.16702655,1,1,3594501,1,0.15507601252563916,0.001496902595171031
-1.108171,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,35,0,-0.073719703,0,1,78136008,0,0.0854740868881187,0.003093835936729191
-1.0386379,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,49,0.42857143,-0.54025388,1,0,80117754,1,0.06070145314617957,6.935686424824988e-4
-1.2266395,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,-0.44349122,1,1,3594443,0,0.063235154834429,0.0018410280564990892
-1.8998837,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,1,0.15494926,0,0,5523024,1,0.16892355056759434,6.816966062188112e-4
-1.4285715,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0.49648872,1,1,5520180,0,0.11398465128611066,0.0018803356342549488
-1.4285715,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0.2857143,-0.2579805,1,1,42124177,0,0.11254820317602053,6.80219509333049e-4
-1.1880093,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,52,0,-0.38003117,0,1,5524116,0,0.05193633673980569,0.0017127053077007944
-1.2433076,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0.71428573,-0.70833302,0,1,42124635,0,0.10612560031656343,9.092854633756281e-4
-1.4285715,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,39,0,-0.69976169,0,0,78131599,1,0.07500416942560864,0.0015262209236509906
-1.4285715,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,28,0.14285715,0.021932844,1,1,10462897,0,0.0845019434329181,7.80048468624019e-4
-1.4285715,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,28,0,-0.092101708,1,1,10462027,1,0.08184104128255802,5.987499348349742e-4
-1.2369452,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,38,0,0.030624403,0,1,78132576,0,0.056864261558738805,0.0027007712289844298
-1.6680894,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0.28970957,1,1,42123974,1,0.06191621810827785,0.004055047315486229
-1.6680905,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0.32772353,1,1,42123973,1,0.06438069878030168,0.0034983786837822508
-1.6680897,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,-0.10425257,1,1,42123975,1,0.07443792976107878,0.003004463328506882
-1.2343421,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26,0,-0.34672859,0,1,78136362,0,0.04641710770408327,4.668585357546676e-4
-1.4285715,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,45,0.14285715,-0.67848623,0,0,80119126,1,0.08874256154256215,2.0394200851152453e-4
-1.1545269,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0.42857143,-0.043778364,0,0,42122483,0,0.15890070199218817,0.0010181122648082843
-1.4285715,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,36,1,-0.66466296,1,0,78134465,0,0.09244051699083894,0.001978879875903179
-1.4285715,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,57,0.14285715,-0.65429556,1,1,10463965,1,0.06964992900107764,0.0010978651974848915
-1.4285715,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,1,0.027168579000000002,1,1,5522865,0,0.14575028940683732,0.0019118809356689578
-1.2420952,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0.85714287,0.87375742,1,0,3592318,0,0.1912222778528542,0.0012692052317737114
-1.2395172,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25,0.14285715,-0.76542211,1,0,80117614,0,0.07901259018389027,7.372397523054575e-4
-1.2481353,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,0.24134451,1,0,3591910,1,0.1567256555366982,0.002440528827582176
-1.2481349,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,3.6038463,1,0,3591907,1,0.1696023750621729,0.0019846835648343027
-1.2481353,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,0.36920941,1,0,3591909,1,0.16210789768365388,0.002222250880155934
-1.2481341,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,0.50744182,1,0,3591908,1,0.17140517931952634,0.0021521593962142197
-1.4285715,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21,0.5714286,-0.58618194,1,0,80116854,1,0.11392476321156474,0.0015201015177871715
-1.4285715,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,47,0.2857143,1.3230969,1,1,80118019,1,0.21316941612723111,0.002135938356713664
-1.4285715,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,38,0.5714286,-0.31729871,1,0,78133784,0,0.11933500267871557,0.0018957086838445973
-1.2779806,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,38,0.14285715,0.52018827,1,0,78131596,1,0.10087836720565951,0.002119290068396262
-1.4285715,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,-0.55753291,1,1,42123797,1,0.07233154719615956,8.748596972710367e-4
-1.4285715,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,-0.48496094,1,1,42123796,1,0.06051048392072115,3.9746583979427807e-4
