sum_porcp_c,fee_arms,dummy_dow1,dummy_dow2,dummy_dow3,dummy_dow4,dummy_dow5,dummy_dow6,dummy_suc1,dummy_suc2,dummy_suc3,dummy_suc4,dummy_suc5,dummy_suc6,num_arms_d3,num_arms_d4,num_arms_d5,num_arms_d6,visit_number_d2,visit_number_d3,visit_number_d4,visit_number_d5,visit_number_d6,visit_number_d7,edad,faltas,val_pren_std,genero,masqueprepa,prenda,insample,tau_hat_oob$predictions,tau_hat_oob$variance.estimates
1.4824829,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0.26840538,1,0,78131735,0,0.07178473740273138,0.00607621560291437
0.23694018,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,58,0,-0.33636117,1,0,78131737,0,0.02458233291422637,0.005823538696382824
0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,50,0.85714287,-0.50223994,1,0,10463070,1,0.06597998067126706,0.007520404402753881
0.49622858,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,51,0,-0.22518964,1,0,78133892,0,0.09938457466062757,0.006456688340086244
1.2769047,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,51,0,-0.53966826,1,0,78133893,0,0.007542966290540457,0.008438606779858703
0.49257895,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,50,0.14285715,-0.17335251,0,0,78136117,0,0.128391974461672,0.004704846537506174
0.49258143,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,50,0.14285715,-0.086957321,0,0,78136119,0,0.12428517773261441,0.0068678453447362925
0.49257925,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,50,0.14285715,-0.19754317,0,0,78136118,0,0.11542762200130373,0.004828341973157609
0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,-0.33636117,1,1,42123486,0,0.018686317297838262,0.009308924395130128
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,26,1,-0.64158237,1,0,80117238,1,0.16832953750177065,0.006428177319918655
1.1655425,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0.14285715,-0.30121744,1,0,5520255,1,-0.024310725770912762,0.006501204430744679
1.1971182,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,52,1,-0.44981721,1,0,80119369,0,0.1263246007306798,0.006185856416931282
0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,28,0,-0.65083975,1,1,80118339,1,0.13386171115446505,0.009598178357712194
1.2420909,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26,0,-0.39856571,0,1,78132983,0,0.02084381853287701,0.0040946630335929384
0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,45,0.42857143,-0.19063157,1,1,78132839,0,0.14607757245484473,0.0031443609665237323
1.2395158,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,56,0.14285715,-0.41238895,0,0,10462942,0,-0.011045558337775322,0.0066149529673427505
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,40,0,-0.17374648,1,0,80117246,1,0.13921943754456556,0.007345511969559803
0.47131249,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0.42857143,-0.33231974,1,0,42125532,0,0.10637631830771675,0.004884434333011352
1.2593292,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,28,0,-0.081734292,1,0,80119329,0,0.10067927419078522,0.003907308387822078
1.259326,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,28,0,-0.045487605,1,0,80119328,0,0.09720650218926859,0.0063237257317901256
0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0.14285715,-0.07313408,0,1,42124527,0,0.008286175780358871,0.012755300721940647
0.27052,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,1,-0.17494431,1,1,3591764,0,0.07004651795496197,0.005184682620017751
1.4687334,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,31,0.14285715,0.20678639,1,1,80116919,0,0.11120793593407373,0.006605455319073769
0.25559092,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0.14285715,-0.5126074,1,1,5520145,1,0.05136717611674235,0.0024704739218946526
0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,35,1,-0.50165433,1,1,80119171,0,0.018772053025069457,0.01015480899651836
1.002575,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,43,0,1.3327944,0,1,5514522,0,0.19208101406700911,0.00241769474600192
0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,39,0,-0.021296952,1,1,78134330,1,0.016147234227660817,0.00423603300285044
0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,-0.46538705,1,0,3594351,0,0.01368507718265847,0.0016052263140913189
1.0772648,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,53,0.85714287,0.01453958,0,1,80117053,0,0.1102238709293889,0.009208857758681849
1.1507273,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0.2857143,0.4119575,1,1,42123593,0,0.2155103819954731,0.004751760890226403
0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,-0.60996157,0,1,5522905,1,0.12223761414607646,0.005655153168888893
0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,44,0,-0.56444448,0,1,10464036,0,0.06622146522760725,0.0021497827703661895
0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,45,0,-0.37378943,1,1,42124729,0,0.023500050275295697,0.0028069229360251154
0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,45,0,-0.30121744,1,1,42124728,0,0.08050992258789706,0.00271752269362148
0.54103571,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,-0.1601149,0,1,42124101,0,0.12568775962039871,0.004794330945214088
1.4700755,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,42,0,-0.62781,0,1,78133033,0,0.13984752455369612,0.007830246974819896
0.23695652,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0.14285715,-0.75047255,1,0,5520213,0,0.0979018733962127,0.011860994627596273
0.23696001,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0.14285715,-0.74356091,1,0,5520212,0,0.09754675567962491,0.012411115153017136
0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,1,-0.52584499,1,1,3592032,0,0.1421334377581038,0.0077269346098905265
0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,1,-0.72628188,1,1,3592038,0,0.1513915260552171,0.00937293737969587
1.2656667,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,0,-0.58806574,1,1,10463100,0,0.12262483339710092,0.007148783995250776
0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,50,0.42857143,-0.34672859,1,1,5514348,0,0.06598218056594862,0.00748135686048469
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,50,0.14285715,0.25171188,1,1,5520278,1,0.22381698053539797,0.0030389408134828544
0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,50,0.42857143,-0.31562629,1,1,5514350,0,0.08743525000967849,0.007364884866394073
0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,50,0.42857143,-0.38819829,1,1,5514349,0,0.03730185505218984,0.007079894799402183
1.2369432,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,-0.13246848,1,1,3594236,1,0.12693492499998887,0.005100651343795319
1.2266409,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0.14285715,0.15436365,1,0,5522665,0,0.13543754947831707,0.0013007954493608944
1.1932,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,44,0.14285715,-0.61973745,1,1,5522917,1,0.09376311335018747,0.005923874137290527
1.2081071,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,44,0.14285715,-0.54716545,1,1,5522913,1,-9.792760696565664e-4,0.005419477754460927
1.2528468,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,44,0.14285715,-0.27928483,1,1,5522920,1,0.04669181503895862,0.001270342319465637
1.1724782,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,44,0.14285715,-0.62832147,1,1,5522916,1,0.0897739385629889,0.012432509897838145
1.2267048,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,44,0.14285715,-0.52988642,1,1,5522921,1,-0.0056709861327709195,0.005446699521159035
1.2533859,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,44,0.14285715,-0.31384289,1,1,5522918,1,0.028139116513680125,0.0011217726004849353
1.2560645,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,44,0.14285715,-0.52643061,1,1,5522919,1,-0.004707821003072521,0.005785720795738747
1.2027174,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,44,0.14285715,-0.58172357,1,1,5522915,1,0.10003230668454476,0.007107756864361846
1.258175,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,44,0.14285715,-0.4313404,1,1,5522912,1,-0.00948710632067432,0.002264216289359816
1.2253792,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,44,0.14285715,-0.50736815,1,1,5522914,1,-0.0022617875984688313,0.007776093554808026
0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,31,0,-0.53275663,0,1,78134348,1,-0.03744313434017374,0.007354012296981635
1.2630563,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25,0.14285715,-0.11807581,1,1,10463963,1,0.02457799519697873,0.007268379556405762
0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,39,0,-0.39332649,0,1,10463432,0,-0.02911479932517488,0.003202554159710292
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,42,0.14285715,-0.64839005,1,1,80118666,1,0.13999550065772146,0.0072571548388058104
0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,38,0,0.22347978,0,0,10463454,0,0.0974937597983231,0.002730006268699018
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19,0.2857143,-0.45040283,0,1,10463190,0,0.006445801083413852,0.009036908643314929
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,34,0,-0.66686332,1,0,10462035,1,0.08575302004228816,0.008195262560834865
1.1674805,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0.14285715,-0.47459349,0,0,3595247,1,0.011747185321416765,0.0053985526356357776
1.1799475,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0.2857143,-0.50165433,1,1,5514395,1,0.06596640568228057,0.006929157463974984
1.2214906,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0.14285715,-0.27357095,1,1,5523067,0,0.12709173565991647,0.005967805649799596
0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27,0,-0.41052487,0,1,10462629,0,-0.010519203071735463,0.0051189729827342935
0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,48,0,-0.38761264,1,0,78132494,0,0.014836995884992283,0.007480698540320307
0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,-0.46422607,1,1,5522632,0,0.030589346026542806,0.00845185088143402
0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,36,0,0.08294668,1,1,10462837,0,0.06572740448427304,0.00563267650153062
0.23694047,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,1,-0.45040283,1,0,5523046,0,0.09231688634823754,0.005252542647205345
0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30,0.14285715,-0.5437097,1,1,10463542,1,0.025575174058685767,0.005458840249528938
1.1133544,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0.14285715,0.70096701,1,0,5523075,0,0.2424923192611739,0.0058055425071117245
1.2432537,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,0.14285715,-0.13533862,1,1,78134435,1,-0.08211444221181036,0.0073114536704683665
1.0746667,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,1,-0.74876332,1,0,3595224,1,0.11667969940661292,0.006509897671148239
0.2806409,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,60,0.42857143,0.019587141,1,0,78134320,1,0.1329045593524015,0.009346858425001511
0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,60,0.2857143,-0.021882573,1,0,78133208,1,0.1350322333020887,0.010459040460523622
1.2317839,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,41,0,-0.61282587,1,1,3595398,1,0.05629251884487649,0.005509050746035358
1.2317959,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,41,0,-0.57135612,1,1,3595400,1,0.05289552983072637,0.004391315629899832
1.2318,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,41,0,-0.61973745,1,1,3595399,1,0.057479038784704825,0.00652593606467852
1.2317885,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,41,0,-0.56098872,1,1,3595397,1,-0.013604759777901109,0.004940950996074678
1.2318,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,41,0,-0.60245842,1,1,3595401,1,0.0642730515557195,0.008740706491993959
1.2369444,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0.13017298,0,0,3595479,1,0.11805790559594162,0.0010073829228938523
0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,1,-0.29993901,1,1,5522855,0,0.1064419364789356,0.0037812821002664873
0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,1,-0.10641374,1,1,5522853,0,0.11335075455002128,0.006258284019722384
0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,1,0.076744072,1,1,5522852,0,0.08916521688579651,0.007967952180612446
0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,1,-0.54875726,1,1,5522854,0,0.10333473508127954,0.0038208312528151076
0.23694317,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,1,4.6711054,0,0,5514574,0,0.21483193582461574,0.005232292097979434
1.2111803,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0.14285715,-0.54946619,0,1,42124545,0,0.061559176107248745,0.008554960578515186
0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,50,0.14285715,-0.29310805,1,1,80118762,0,0.07662015454329446,0.010765063350697792
0.46873647,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0.14285715,-0.1789857,0,1,42125589,1,0.17889002918117858,0.009143376441942462
0.46873331,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0.14285715,-0.17207411,0,1,42125590,1,0.18071792007060342,0.007405012819093094
0.46873528,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0.14285715,-0.33795291,0,1,42125591,1,0.09421228163812476,0.005162930325437229
0.46873632,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0.14285715,0.0041721123,0,1,42125588,1,0.15160830686922117,0.004694970316888441
1.2656872,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0.14285715,-0.13466878,1,1,42123996,1,0.12279860047802758,0.007940989216390465
1.2656837,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0.14285715,0.19708882,1,1,42123995,1,0.14829549116783292,0.004296978178673437
1.2369442,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,45,0,0.93192059,1,1,3586603,0,0.22363725883016053,0.001067931488244524
0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,-0.23781511,1,1,42125795,1,0.07401278883138956,0.011837576093225553
0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,-0.16869892,1,1,42125796,1,0.11817661803991282,0.009386450958082831
0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0.42857143,2.5688128,0,1,5514306,0,0.16247919488709814,0.002891372869362815
0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18,0,-0.74356091,1,0,80118937,0,0.1045567512931154,0.009500852248666793
0.24210168,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,74,1,-0.33290535,1,0,3595324,0,0.1627874294043196,0.0024030661059966296
1.2369405,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,74,1,-0.41751716,1,0,3591715,1,0.15443906072312907,0.003913969124971985
0.51244873,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,38,0.2857143,-0.4711377,0,0,80117529,1,0.05779404450105537,0.005309843055429915
1.2369432,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,1,1.2475542,1,0,3591819,1,0.12587038238374063,0.00450507003606951
0.23693793,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0.71428573,-0.32886389,1,0,3595913,0,0.10119418602464253,0.0067533916593055295
0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26,1,-0.15607351,1,1,78132698,1,0.049510192280654584,0.013489417213670363
1.061812,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0.49361852,0,1,78136041,0,0.013751718311688373,0.0055459857272677476
1.1616806,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23,0,-0.5811379,0,1,78132888,1,0.09148340143612578,0.006875870075847199
0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,29,0.2857143,0.30641919,0,1,42124606,0,0.10658448876532517,0.004434745663822445
0.47645456,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,-0.62765521,1,1,42125608,0,0.17242774955311704,0.009077659881266593
0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0.71428573,0.072094113,1,1,42125321,0,0.08588005944750868,0.0064019744809171416
1.2343699,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0.17913991,0,1,5521272,0,0.1836478198967526,0.0017704550856036023
1.2343622,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,-0.39106846,0,1,5521273,0,0.035193945022620604,0.004510735406960351
1.2343719,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,-0.26320353,0,1,5521275,0,0.10952371478382897,0.0027971080581879514
1.2343702,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,-0.11114797,0,1,5521274,0,0.18077279627932016,0.003506024344768849
1.1314307,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,32,0.2857143,1.5827676,1,1,78134805,1,0.14829114821171818,0.0026273011680400375
1.1519538,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,32,0.2857143,-0.012088017,1,1,78134804,1,0.0847517912645528,0.007074806831079488
0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,33,0,-0.28797987,1,1,10462678,0,0.054722118628072566,0.004703969811796433
0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,0,-0.4711377,1,1,10463436,0,0.01003496110963732,0.011229085467093138
0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25,0.14285715,0.054145209,0,0,80118077,0,-0.0034139000923488405,0.006772781993386928
0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,36,0.85714287,-0.62951928,1,1,78133831,1,0.10700007617078591,0.005352114917667068
0.5297879,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0.14285715,-0.6018728,1,1,42124602,0,0.1370314383295221,0.01180614839398709
0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,-0.7297377,1,1,42124229,0,0.10366287367278777,0.0143800554275842
1.2705196,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0.31391647,0,1,5522900,1,0.08805554697129182,0.0030544052792643994
1.2705454,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,-0.75392836,0,1,5522898,1,0.08851592844551205,0.009827203385552033
1.270516,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,-0.72282606,0,1,5522897,1,0.08824810245672987,0.010107465335243976
0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,44,0.42857143,0.58633965,1,1,10462087,0,0.20170554378697067,0.0022941138851095893
0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,44,0.42857143,0.55869323,1,1,10462086,0,0.19800588014027806,0.001736863709422019
1.2369438,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,38,0.14285715,0.65315509,1,0,3595254,1,0.20073935995369044,0.00518287494641512
1.4584316,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,-0.37950325,1,1,5514457,1,-0.032977036914289326,0.006599884651006856
0.51391172,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,68,0.14285715,-0.50569576,1,0,5524205,0,0.014472090879206926,0.007870335510721542
1.0746969,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,54,0.14285715,-0.62664908,1,1,78133715,0,0.06204734503608551,0.00901352400988728
1.07212,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0.2857143,-0.56790036,1,1,5514242,1,0.0617130214331225,0.010349802487271763
0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25,0.14285715,-0.46422607,1,0,80118353,1,0.05406679579254876,0.008657930875221908
0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,20,0,0.44710124,0,1,78133375,0,-0.14424517872171613,0.015482384687547748
0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20,0.14285715,-0.42505714,0,0,80117701,0,0.02251656339519603,0.008859307192356804
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22,0,-0.27928483,1,1,10462712,0,-0.12508534825703851,0.01614118670767197
0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0.14285715,-0.36687779,1,1,42124156,0,0.009768347466064463,0.010292208271990004
1.0257541,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0.14285715,-0.52988642,0,1,5514208,0,0.053424097942368576,0.005077850592658079
0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,41,0,-0.087542936,1,1,78136327,0,0.10540740217318234,0.008042726136334638
0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0.029954555,1,1,78136328,0,0.02765544545371786,0.0051987516263823546
0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,-0.47746366,1,0,42122457,1,0.03210296290387304,0.00657865734623005
0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,-0.5154776,1,0,42122460,1,0.0391845079790694,0.01184941115093198
0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,-0.46364045,1,0,42122459,1,0.03238757649255087,0.006791274735714217
0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,-0.30121744,1,0,42122456,1,0.075778957875104,0.016472090003998498
0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,-0.44981721,1,0,42122458,1,0.024443679725399254,0.00426004042955014
1.5122846,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0.14285715,0.18201011,1,1,5524567,0,0.14036540453467447,0.002791459158672975
1.5122945,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0.14285715,-0.29489145,1,1,5524568,0,0.024909415974156017,0.0023429300350424325
