prenda,val_pren,genero,edad,pres_antes,ahorros,cta_tanda,rec_cel,prestamo,des_c,faltas,tentado,dummy_prenda_tipo2,dummy_prenda_tipo3,dummy_prenda_tipo4,dummy_prenda_tipo5,dummy_educacion2,dummy_educacion3,dummy_educacion4,dummy_educacion5,dummy_plan_gasto2,dummy_plan_gasto3
42124522,,0,52,0,,,,3770,0,,1,1,0,0,0,0,0,0,1,0,1
5525264,,1,43,1,,,,1800,0,,0,,,,,0,1,0,0,0,1
5514326,800,1,43,1,1,0,0,1930,1,.2857143,0,0,1,0,0,0,1,0,0,0,1
80119327,,,,,,,,400,0,,,,,,,,,,,,
10463397,53468.4609375,1,50,1,1,1,0,33180,1,0,1,0,1,0,0,0,0,0,1,0,1
3599014,,,,,,,,4200,0,,,,,,,,,,,,
5524947,,,,,,,,1020,0,,,,,,,,,,,,
5524101,,,,,,,,1280,1,,,,,,,,,,,,
5524100,,,,,,,,1190,1,,,,,,,,,,,,
3597535,,,,,,,,880,0,,,,,,,,,,,,
3600889,,,,,,,,710,1,,,,,,,,,,,,
3600891,,,,,,,,990,0,,,,,,,,,,,,
3597536,,,,,,,,1660,0,,,,,,,,,,,,
3597534,,,,,,,,1100,0,,,,,,,,,,,,
42125218,990,1,26,1,,,,330,0,,0,0,0,0,0,0,0,0,1,0,1
42123618,4000,1,26,1,1,1,1,2670,0,0,0,0,1,0,0,0,0,0,1,0,1
42124267,1200,0,47,1,1,0,0,1050,0,0,1,0,1,0,0,0,0,0,1,0,1
42124637,3810,1,58,1,0,1,0,1270,0,0,0,1,0,0,0,0,0,0,1,0,0
78134614,3500,1,37,1,1,1,1,2470,0,.2857143,1,1,0,0,0,0,0,0,1,1,0
42124982,3000,1,34,1,0,0,0,1570,1,0,0,1,0,0,0,0,0,0,1,1,0
5528355,,,,,,,,530,1,,,,,,,,,,,,
5528357,,,,,,,,2040,1,,,,,,,,,,,,
5528360,,,,,,,,3690,1,,,,,,,,,,,,
5528356,,,,,,,,1570,1,,,,,,,,,,,,
5528358,,,,,,,,1530,1,,,,,,,,,,,,
5528359,,,,,,,,1460,1,,,,,,,,,,,,
3602009,,,,,,,,180,1,,,,,,,,,,,,
3599144,,,,,,,,440,1,,,,,,,,,,,,
3597280,,,,,,,,260,1,,,,,,,,,,,,
3599525,,,,,,,,380,1,,,,,,,,,,,,
3596676,,,,,,,,330,1,,,,,,,,,,,,
3602008,,,,,,,,330,1,,,,,,,,,,,,
3597279,,,,,,,,220,1,,,,,,,,,,,,
80117889,1200,1,45,1,1,1,1,1100,1,0,1,1,0,0,0,1,0,0,0,0,0
3591743,5100.66943359375,0,,1,0,0,1,2800,0,.14285715,1,0,1,0,0,0,0,1,0,0,0
3591744,6060.51904296875,0,,1,0,0,1,3400,0,.14285715,1,0,1,0,0,0,0,1,0,0,0
78132976,1940.534057617188,1,57,1,0,0,0,970,0,0,1,0,1,0,0,0,1,0,0,0,1
5526379,,,,,,,,5680,1,,,,,,,,,,,,
5525247,,,,,,,,4690,0,,,,,,,,,,,,
5526380,,,,,,,,7490,1,,,,,,,,,,,,
5525248,,,,,,,,4110,0,,,,,,,,,,,,
80116744,1572.591674804688,1,40,1,0,1,0,740,0,.5714286,1,0,1,0,0,0,0,0,1,0,1
80118992,1063.382934570313,1,40,1,0,1,0,680,0,0,1,1,0,0,0,0,0,0,1,0,1
78136040,1680,1,44,0,0,1,0,560,0,0,1,1,0,0,0,0,1,0,0,0,1
10463357,1000,1,24,1,1,1,0,580,1,0,1,1,0,0,0,0,0,0,1,,
5522564,,,,,,,,1810,1,,,,,,,,,,,,
3592154,3000,0,55,1,0,0,0,1640,1,0,1,0,1,0,0,0,0,1,0,0,0
3592155,3000,0,55,1,0,0,0,1740,1,0,1,0,1,0,0,0,0,1,0,0,0
3599139,,,,,,,,750,0,,,,,,,,,,,,
42125754,800,,,,,,,1650,0,,,1,0,0,0,,,,,,
5524256,2436.456298828125,1,47,1,1,0,0,1280,0,0,0,0,1,0,0,0,0,0,1,0,1
3596428,,,,,,,,5270,0,,,,,,,,,,,,
42125415,1900,,,,,,,1070,1,,,0,1,0,0,,,,,,
78136034,200,1,26,1,0,1,1,330,1,0,1,1,0,0,0,0,1,0,0,0,1
78133678,2217.83837890625,1,30,1,1,1,1,1200,1,.85714287,1,1,0,0,0,0,1,0,0,0,1
78133424,,1,30,1,,,,1200,0,,1,,,,,0,1,0,0,0,1
78133922,,1,30,1,,,,2360,0,,1,,,,,0,1,0,0,0,1
3596421,,,,,,,,2120,0,,,,,,,,,,,,
3596420,,,,,,,,510,0,,,,,,,,,,,,
80117992,1000,,,,,,,910,0,,,0,0,0,0,,,,,,
80117075,1700,,,,,,,1110,1,,,1,0,0,0,,,,,,
42122454,400,1,47,1,1,1,0,500,0,.14285715,1,0,1,0,0,0,0,0,1,1,0
3595304,,,,,,,,1610,0,,,,,,,,,,,,
3597063,,,,,,,,2340,1,,,,,,,,,,,,
10463453,7000,1,41,0,,,,2500,1,,0,0,1,0,0,0,0,0,1,0,1
10462515,800,1,41,0,0,0,0,1000,1,.14285715,0,0,1,0,0,0,0,0,1,0,1
10463193,3000,1,41,0,,,,1000,1,,0,0,1,0,0,0,0,0,1,0,1
3591089,,,,,,,,950,0,,,,,,,,,,,,
3598138,,,,,,,,910,0,,,,,,,,,,,,
3591090,,,,,,,,1240,0,,,,,,,,,,,,
3598139,,,,,,,,1100,0,,,,,,,,,,,,
3598236,,,,,,,,1240,0,,,,,,,,,,,,
3596734,,,,,,,,480,0,,,,,,,,,,,,
3601615,,,,,,,,960,0,,,,,,,,,,,,
3594878,,,,,,,,980,0,,,,,,,,,,,,
80117494,,,,,,,,810,1,,,,,,,,,,,,
78132787,1500,,,,,,,1550,0,,,1,0,0,0,,,,,,
10463341,4500,,,,,,,1500,1,,,0,1,0,0,,,,,,
10463879,,,,,,,,4230,1,,,,,,,,,,,,
80118958,1110,1,23,1,0,0,0,370,1,0,1,0,1,0,0,0,1,0,0,0,1
80118962,1830,1,23,1,0,0,0,610,0,0,1,0,1,0,0,0,1,0,0,0,1
80118960,1740,1,23,1,0,0,0,580,0,0,1,0,1,0,0,0,1,0,0,0,1
80118957,2580,1,23,1,0,0,0,860,1,0,1,0,1,0,0,0,1,0,0,0,1
80118959,2400,1,23,1,0,0,0,800,0,0,1,0,1,0,0,0,1,0,0,0,1
3594720,,,,,,,,690,0,,,,,,,,,,,,
3596573,,,,,,,,1480,0,,,,,,,,,,,,
5523708,,,,,,,,370,0,,,,,,,,,,,,
3596923,,,,,,,,9240,0,,,,,,,,,,,,
5520267,4620.74462890625,1,50,1,1,0,1,2500,0,0,1,0,1,0,0,0,0,0,1,0,1
5520268,13755.3134765625,1,50,1,1,0,1,8210,0,0,1,0,1,0,0,0,0,0,1,0,1
5523548,,0,59,1,,,,1860,1,,1,,,,,,,,,0,0
5523549,,0,59,1,,,,2850,1,,1,,,,,,,,,0,0
5522778,3780.245849609375,0,59,1,1,0,0,2120,1,1,1,0,1,0,0,,,,,0,0
3595190,,,,,,,,880,1,,,,,,,,,,,,
5525056,,,,,,,,2700,0,,,,,,,,,,,,
5525055,,,,,,,,660,0,,,,,,,,,,,,
5527005,,,,,,,,1060,0,,,,,,,,,,,,
3595112,,,,,,,,710,1,,,,,,,,,,,,
3597422,,,,,,,,620,1,,,,,,,,,,,,
3595751,,,,,,,,1390,1,,,,,,,,,,,,
3597423,,,,,,,,940,1,,,,,,,,,,,,
3600973,,,,,,,,1970,1,,,,,,,,,,,,
3600974,,,,,,,,1290,1,,,,,,,,,,,,
3595750,,,,,,,,1100,1,,,,,,,,,,,,
3600977,,,,,,,,800,1,,,,,,,,,,,,
10462054,,,,,,,,5940,0,,,,,,,,,,,,
10462511,,,,,,,,2600,0,,,,,,,,,,,,
10462709,10000,,,,,,,8680,0,,,0,1,0,0,,,,,,
3595829,3701.1455078125,1,55,0,0,0,1,1830,0,0,1,0,0,0,0,0,0,0,1,0,0
3596862,,1,55,0,,,,810,0,,1,,,,,0,0,0,1,0,0
42123611,1530,,,,,,,510,0,,,1,0,0,0,,,,,,
5525257,,,,,,,,1950,0,,,,,,,,,,,,
5525168,,,,,,,,250,0,,,,,,,,,,,,
5525167,,,,,,,,950,0,,,,,,,,,,,,
5525322,,,,,,,,580,0,,,,,,,,,,,,
5514339,,,,,,,,6100,1,,,0,0,0,1,,,,,,
5522746,,,,,,,,2460,0,,,1,0,0,0,,,,,,
5524742,,,,,,,,4670,1,,,,,,,,,,,,
3592161,12060,0,64,1,0,0,1,4020,0,0,1,0,0,0,0,0,0,0,1,0,1
3586642,,0,64,1,,,,2580,0,,1,,,,,0,0,0,1,0,1
3601375,,1,49,1,,,,1040,0,,1,,,,,,,,,0,1
3593978,2500,1,49,1,0,0,0,1010,1,0,1,1,0,0,0,,,,,0,1
3601374,,1,49,1,,,,1010,0,,1,,,,,,,,,0,1
3593979,2500,1,49,1,0,0,0,1040,1,0,1,0,1,0,0,,,,,0,1
80119110,4500,,,,,,,1500,1,,,0,1,0,0,,,,,,
5523411,,1,59,1,,,,1230,0,,0,,,,,1,0,0,0,,
5522952,,1,59,1,0,1,0,910,1,.42857143,0,,,,,1,0,0,0,,
5525459,,1,59,1,,,,1130,0,,0,,,,,1,0,0,0,,
5524925,,1,59,1,,,,1080,0,,0,,,,,1,0,0,0,,
5525457,,1,59,1,,,,660,1,,0,,,,,1,0,0,0,,
5525458,,1,59,1,,,,960,1,,0,,,,,1,0,0,0,,
10462500,500,,,,,,,270,0,,,0,1,0,0,,,,,,
5526072,,,,,,,,2990,0,,,,,,,,,,,,
78135171,,,,,,,,3870,1,,,,,,,,,,,,
78135230,,,,,,,,1870,1,,,,,,,,,,,,
78134192,3000,,,,,,,1390,0,,,0,1,0,0,,,,,,
78134358,5000,,,,,,,2810,0,,,0,1,0,0,,,,,,
78133421,,,,,,,,1790,0,,,,,,,,,,,,
78132892,2600,,,,,,,1860,1,,,0,1,0,0,,,,,,
78134528,1500,,,,,,,1060,0,,,0,1,0,0,,,,,,
78133457,1000,,,,,,,1020,0,,,0,1,0,0,,,,,,
78133990,,,,,,,,230,1,,,,,,,,,,,,
5526655,,,,,,,,600,0,,,,,,,,,,,,
3597341,,,,,,,,2410,1,,,,,,,,,,,,
3601971,,,,,,,,2780,0,,,,,,,,,,,,
3601970,,,,,,,,2520,0,,,,,,,,,,,,
3601969,,,,,,,,4560,1,,,,,,,,,,,,
5524663,,,,,,,,3320,0,,,,,,,,,,,,
80117583,,,,,,,,1160,1,,,,,,,,,,,,
5524354,,,,,,,,560,0,,,,,,,,,,,,
5524871,,,,,,,,880,0,,,,,,,,,,,,
5524868,,,,,,,,800,0,,,,,,,,,,,,
5525184,,,,,,,,1210,0,,,,,,,,,,,,
5514181,,,,,,,,390,1,,,,,,,,,,,,
5514439,,,,,,,,990,0,,,,,,,,,,,,
5524357,,,,,,,,2480,0,,,,,,,,,,,,
5524866,,,,,,,,630,0,,,,,,,,,,,,
5524355,,,,,,,,1020,0,,,,,,,,,,,,
5524356,,,,,,,,1200,0,,,,,,,,,,,,
5525183,,,,,,,,1060,0,,,,,,,,,,,,
5514180,,,,,,,,3610,1,,,,,,,,,,,,
5486393,,,,,,,,510,1,,,,,,,,,,,,
5514640,,,,,,,,2770,0,,,,,,,,,,,,
5514182,,,,,,,,580,1,,,,,,,,,,,,
5486392,,,,,,,,560,1,,,,,,,,,,,,
5524867,,,,,,,,1060,0,,,,,,,,,,,,
5524870,,,,,,,,580,0,,,,,,,,,,,,
5524869,,,,,,,,1320,0,,,,,,,,,,,,
5514440,,,,,,,,690,0,,,,,,,,,,,,
5514438,,,,,,,,800,0,,,,,,,,,,,,
78131722,4500,1,39,1,1,0,0,2630,0,0,0,0,1,0,0,0,0,1,0,0,1
5525791,,,,,,,,650,0,,,,,,,,,,,,
5525790,,,,,,,,330,0,,,,,,,,,,,,
5525792,,,,,,,,630,0,,,,,,,,,,,,
5521163,,0,51,,,,,990,0,,,0,0,0,1,,,,,,
5514672,,0,51,,,,,880,1,,,,,,,,,,,,
5524127,,0,51,,,,,590,0,,,,,,,,,,,,
5528288,,0,51,,,,,610,0,,,,,,,,,,,,
5524603,,0,51,,,,,1500,0,,,0,0,1,0,,,,,,
5523894,,0,51,,,,,610,1,,,,,,,,,,,,
78133989,680,1,46,,,,,440,1,,,0,0,0,1,0,0,1,0,,
42125478,1650,1,23,1,1,1,0,550,1,.33333334,1,1,0,0,0,0,0,1,0,0,1
42124544,350,,,,,,,230,1,,,1,0,0,0,,,,,,
42124649,700,,,,,,,310,1,,,1,0,0,0,,,,,,
42124924,600,,,,,,,310,1,,,1,0,0,0,,,,,,
42124379,400,1,48,1,0,0,0,250,0,1,1,0,1,0,0,0,1,0,0,0,1
5527880,,,,,,,,1750,0,,,,,,,,,,,,
42125384,1800,,,,,,,880,1,,,0,0,0,1,,,,,,
3596639,,,,,,,,840,1,,,,,,,,,,,,
3596313,,,,,,,,3330,1,,,,,,,,,,,,
42123539,1600,,,,,,,1440,1,,,1,0,0,0,,,,,,
3601093,,,,,,,,5210,1,,,,,,,,,,,,
5522883,1800,1,18,0,1,0,0,1210,1,.14285715,0,0,0,0,0,0,0,1,0,0,0
5522627,3000,,,,,,,2630,0,,,0,1,0,0,,,,,,
3596778,,,,,,,,4470,0,,,,,,,,,,,,
80119244,4000,,,,,,,2100,1,,,1,0,0,0,,,,,,
3597907,,,,,,,,1340,1,,,,,,,,,,,,
10462743,7000,1,50,1,1,1,0,3890,0,0,0,1,0,0,0,0,0,0,1,0,1
80117499,2000,,,,,,,1590,1,,,0,1,0,0,,,,,,
80119196,1708.827392578125,1,53,1,0,0,0,730,0,,1,0,0,0,0,1,0,0,0,0,1
80118681,3604.2734375,1,58,1,1,0,0,2010,0,0,1,0,1,0,0,0,1,0,0,1,0
80118682,2628.42626953125,1,58,1,1,0,0,1400,0,0,1,0,1,0,0,0,1,0,0,1,0
80118685,3428.301025390625,1,58,1,1,0,0,1900,0,0,1,0,1,0,0,0,1,0,0,1,0
3596762,,,,,,,,2740,0,,,,,,,,,,,,
3596764,,,,,,,,2330,0,,,,,,,,,,,,
3596763,,,,,,,,2220,0,,,,,,,,,,,,
5524506,7718.72998046875,0,,1,1,0,0,4360,0,0,0,0,1,0,0,0,0,0,1,0,1
5524508,,0,,1,,,,6670,0,,0,,,,,0,0,0,1,0,1
5524507,,0,,1,,,,7140,0,,0,,,,,0,0,0,1,0,1
5528224,,,,,,,,410,0,,,,,,,,,,,,
3598670,,,,,,,,860,0,,,,,,,,,,,,
80118658,2500,1,25,1,1,0,0,2370,0,0,1,0,1,0,0,0,0,1,0,0,1
3599481,,,,,,,,1340,0,,,,,,,,,,,,
5525586,,,,,,,,3860,1,,,,,,,,,,,,
5525587,,,,,,,,1110,1,,,,,,,,,,,,
5523704,,,,,,,,4240,0,,,,,,,,,,,,
3595655,,,,,,,,690,1,,,,,,,,,,,,
80118367,,,,,,,,1550,0,,,,,,,,,,,,
5524856,,,,,,,,3290,1,,,,,,,,,,,,
5524855,,,,,,,,1710,1,,,,,,,,,,,,
10463617,,,,,,,,4750,0,,,,,,,,,,,,
5523430,,,,,,,,2480,0,,,,,,,,,,,,
78133192,2000,,,,,,,1320,1,,,0,1,0,0,,,,,,
78133397,600,,,,,,,470,1,,,0,1,0,0,,,,,,
78134474,3000,,,,,,,1610,0,,,0,0,0,1,,,,,,
78132600,1410,,,,,,,470,1,,,0,1,0,0,,,,,,
78134475,1140,,,,,,,380,1,,,0,0,0,1,,,,,,
78134476,2580,,,,,,,860,0,,,0,0,0,1,,,,,,
5514214,2600,1,33,1,1,1,1,2500,0,0,0,1,0,0,0,0,0,1,0,0,1
5524768,,,,,,,,1290,0,,,,,,,,,,,,
5524770,,,,,,,,2150,0,,,,,,,,,,,,
5514828,,,,,,,,760,0,,,,,,,,,,,,
5514827,,,,,,,,660,0,,,,,,,,,,,,
5514829,,,,,,,,1770,0,,,,,,,,,,,,
5524769,,,,,,,,1380,0,,,,,,,,,,,,
42125309,500,,,,,,,1000,0,,,1,0,0,0,,,,,,
78134858,4560,,,,,,,1520,0,,,0,0,0,0,,,,,,
78134857,6600,,,,,,,2200,0,,,0,0,0,0,,,,,,
3596556,,,,,,,,3310,0,,,,,,,,,,,,
3594067,2190,1,32,0,0,0,0,730,1,.14285715,1,0,0,0,1,0,1,0,0,0,1
78136375,2000,0,,1,1,0,0,5890,0,0,0,0,1,0,0,0,0,0,1,1,0
5523571,,,,,,,,910,0,,,,,,,,,,,,
5528293,,,,,,,,8070,1,,,,,,,,,,,,
5514148,2569.783203125,0,44,1,0,1,0,1420,0,.42857143,1,1,0,0,0,1,0,0,0,0,0
5486406,,,,,,,,2630,1,,,,,,,,,,,,
5526697,,,,,,,,9860,0,,,,,,,,,,,,
3601566,,,,,,,,530,0,,,,,,,,,,,,
10463368,2000,1,18,1,0,0,0,1240,0,0,0,1,0,0,0,0,0,1,0,0,1
3598797,,,,,,,,710,1,,,,,,,,,,,,
80119051,3556.28076171875,0,57,,0,1,1,1980,1,,1,0,1,0,0,1,0,0,0,0,0
5523417,,,,,,,,2770,1,,,,,,,,,,,,
3599359,,,,,,,,1130,0,,,,,,,,,,,,
3599361,,,,,,,,740,0,,,,,,,,,,,,
3599362,,,,,,,,5040,0,,,,,,,,,,,,
3599360,,,,,,,,1170,0,,,,,,,,,,,,
3597457,,,,,,,,5040,0,,,,,,,,,,,,
78133191,5000,,,,,,,6640,1,,,0,1,0,0,,,,,,
78136174,7000,,,,,,,6640,1,,,1,0,0,0,,,,,,
5522775,6000,0,26,1,1,1,0,2380,0,,1,0,1,0,0,,,,,0,0
5528119,,,,,,,,1640,0,,,,,,,,,,,,
5528120,,,,,,,,540,0,,,,,,,,,,,,
5520138,2000,,,,,,,1640,1,,,0,1,0,0,,,,,,
5525366,,,,,,,,3000,0,,,,,,,,,,,,
5525367,,,,,,,,2000,0,,,,,,,,,,,,
80119050,,1,46,1,1,0,,970,1,,,,,,,1,0,0,0,0,1
3596527,,,,,,,,1380,1,,,,,,,,,,,,
3591990,,,,,,,,910,0,,,,,,,,,,,,
3591989,,,,,,,,840,0,,,,,,,,,,,,
3592356,2520,1,50,1,1,1,1,840,0,.42857143,1,0,0,0,0,0,0,1,0,0,1
5527544,,,,,,,,500,0,,,,,,,,,,,,
80118686,,,,,,,,1110,0,,,0,1,0,0,,,,,,
80119035,,,,,,,,800,0,,,0,1,0,0,,,,,,
80119173,,,,,,,,680,1,,,0,1,0,0,,,,,,
80117920,1000,0,32,1,1,0,0,950,1,,0,0,1,0,0,1,0,0,0,0,1
80119153,2000,0,32,1,,,,1300,1,,0,0,1,0,0,1,0,0,0,0,1
5525831,,,,,,,,1710,0,,,,,,,,,,,,
5526316,,,,,,,,5310,0,,,,,,,,,,,,
3592273,,1,54,1,0,0,0,400,0,1,0,1,0,0,0,,,,,0,1
5525411,,,,,,,,1230,1,,,,,,,,,,,,
5486038,,,,,,,,2250,1,,,,,,,,,,,,
5525410,,,,,,,,1970,1,,,,,,,,,,,,
5486037,,,,,,,,5770,1,,,,,,,,,,,,
78133136,7800,1,46,1,0,0,0,2600,0,.2857143,0,1,0,0,0,0,1,0,0,0,1
78133135,7920,1,46,1,0,0,0,2640,1,.2857143,0,0,1,0,0,0,1,0,0,0,1
3599073,,,,,,,,1040,0,,,,,,,,,,,,
5525417,,,,,,,,1500,1,,,,,,,,,,,,
78132579,1000,1,24,1,0,1,0,350,0,.42857143,1,1,0,0,0,0,0,1,0,0,0
3595371,,0,47,1,0,0,0,760,0,0,1,,,,,0,1,0,0,0,0
5524564,13000,0,24,1,0,0,0,15650,1,.2857143,1,0,0,0,1,0,0,0,1,0,1
5525406,,0,24,1,,,,4700,1,,1,,,,,0,0,0,1,0,1
3586699,6540,1,56,1,0,1,0,2180,1,0,0,1,0,0,0,0,0,1,0,0,1
5528209,,,,,,,,1520,0,,,,,,,,,,,,
5523614,,,,,,,,1340,1,,,,,,,,,,,,
3601945,,,,,,,,690,0,,,,,,,,,,,,
80118439,,,,,,,,430,0,,,,,,,,,,,,
5526325,,,,,,,,2380,1,,,,,,,,,,,,
5528130,,,,,,,,2700,1,,,,,,,,,,,,
78136020,1800,0,26,1,1,0,0,880,0,0,0,0,1,0,0,0,0,1,0,0,1
3601886,,0,26,1,,,,630,0,,0,,,,,0,0,1,0,0,1
80116948,2300,,,,,,,1990,0,,,1,0,0,0,,,,,,
80119238,,,,,,,,2860,1,,,,,,,,,,,,
80119237,,,,,,,,6400,1,,,,,,,,,,,,
3598147,,,,,,,,5990,1,,,,,,,,,,,,
3599083,,,,,,,,3140,0,,,,,,,,,,,,
80117213,,1,50,1,,,,1540,0,,1,,,,,0,1,0,0,0,1
80117212,1463.320190429688,1,50,1,0,1,1,930,0,.42857143,1,1,0,0,0,0,1,0,0,0,1
3595409,3000,1,64,1,,,,2320,0,,0,0,1,0,0,0,0,0,1,1,0
3599101,,1,64,1,,,,430,0,,0,,,,,0,0,0,1,1,0
3594924,,1,64,1,,,,1840,0,,0,,,,,0,0,0,1,1,0
3595630,,1,64,1,,,,2040,0,,0,,,,,0,0,0,1,1,0
3595408,3000,1,64,1,,,,1420,0,,0,0,1,0,0,0,0,0,1,1,0
3595629,,1,64,1,,,,1540,0,,0,,,,,0,0,0,1,1,0
3593887,4068.20068359375,1,64,1,0,0,0,2300,0,,0,0,1,0,0,0,0,0,1,1,0
3599100,,1,64,1,,,,1930,0,,0,,,,,0,0,0,1,1,0
80119187,2000,1,45,1,,,,1560,1,,1,1,0,0,0,0,0,1,0,1,0
80115926,900,1,45,1,,,,600,1,,1,1,0,0,0,0,0,1,0,1,0
80117115,3000,1,45,1,0,0,0,2000,1,.14285715,1,0,1,0,0,0,0,1,0,1,0
3594110,5000,0,43,1,0,1,1,4420,1,0,1,0,1,0,0,0,0,1,0,0,0
10462911,10000,,,,,,,10000,1,,,0,1,0,0,,,,,,
10462952,6000,,,,,,,2000,1,,,0,1,0,0,,,,,,
10462483,10000,,,,,,,10000,1,,,1,0,0,0,,,,,,
10463598,,,,,,,,22250,1,,,0,0,0,0,,,,,,
80116737,3268.325927734375,1,35,1,1,0,0,1800,1,0,1,0,1,0,0,0,0,1,0,0,1
78135058,1200,1,66,1,1,0,0,770,1,.5714286,1,0,1,0,0,0,0,0,1,0,1
3599314,,1,19,1,,,,840,0,,0,,,,,0,0,1,0,0,1
3594119,,1,19,1,,,,470,0,,0,,,,,0,0,1,0,0,1
3595214,1600,1,19,1,,,,3100,0,,0,0,1,0,0,0,0,1,0,0,1
3594120,1500,1,19,1,1,1,0,2960,0,0,0,0,0,0,0,0,0,1,0,0,1
10463083,1000,1,19,1,,,,2590,0,,0,0,1,0,0,0,0,1,0,0,1
80117485,2000,,,,,,,1460,1,,,1,0,0,0,,,,,,
10463173,1000,0,27,1,1,1,0,430,0,.2857143,1,0,1,0,0,0,0,1,0,0,1
3594369,5490,1,46,1,,,,1830,1,,1,0,1,0,0,,,,,,
3599899,,1,46,1,,,,3410,0,,1,,,,,,,,,,
3599495,,1,46,1,,,,3620,0,,1,,,,,,,,,,
3594271,11637.6513671875,1,46,1,1,1,1,6830,1,0,1,0,1,0,0,,,,,,
3597388,,1,46,1,,,,1310,0,,1,,,,,,,,,,
3596612,,1,46,1,,,,1240,0,,1,,,,,,,,,,
3596614,,1,46,1,,,,2810,0,,1,,,,,,,,,,
3594577,,1,46,1,,,,3430,1,,1,,,,,,,,,,
3596613,,1,46,1,,,,2680,0,,1,,,,,,,,,,
3599494,,1,46,1,,,,3580,0,,1,,,,,,,,,,
3601673,,1,46,1,,,,1130,0,,1,,,,,,,,,,
3594368,3270,1,46,1,,,,1090,1,,1,0,1,0,0,,,,,,
42125687,5000,,,,,,,1760,0,,,0,1,0,0,,,,,,
42125688,2760,,,,,,,920,0,,,0,1,0,0,,,,,,
5521305,,,,,,,,2800,0,,,,,,,,,,,,
3601156,,,,,,,,910,1,,,,,,,,,,,,
3595625,,,,,,,,660,1,,,,,,,,,,,,
78132988,500,,,,,,,830,1,,,1,0,0,0,,,,,,
5523005,1200,0,44,1,0,0,0,730,0,.5714286,1,1,0,0,0,0,0,0,1,0,1
3596158,,,,,,,,1500,0,,,,,,,,,,,,
5486174,,,,,,,,2230,0,,,,,,,,,,,,
5486176,,,,,,,,2480,0,,,,,,,,,,,,
5486177,,,,,,,,2920,0,,,,,,,,,,,,
5486175,,,,,,,,2020,0,,,,,,,,,,,,
80117137,,,,,,,,2530,0,,,,,,,,,,,,
3599051,,,,,,,,1680,0,,,,,,,,,,,,
3599286,,,,,,,,1310,0,,,,,,,,,,,,
5528124,,,,,,,,1020,0,,,,,,,,,,,,
5522807,,,,,,,,2270,1,,,,,,,,,,,,
3597521,,,,,,,,1240,0,,,,,,,,,,,,
5525827,,,,,,,,1210,1,,,,,,,,,,,,
5486017,,,,,,,,7620,1,,,,,,,,,,,,
5523866,,,,,,,,5610,1,,,,,,,,,,,,
3596679,,,,,,,,300,1,,,,,,,,,,,,
80118900,,,,,,,,1850,0,,,,,,,,,,,,
78133903,9750,0,,1,0,1,1,3250,1,0,1,0,1,0,0,0,1,0,0,0,1
78133904,10000,0,,1,0,1,1,4490,1,0,1,0,1,0,0,0,1,0,0,0,1
78133905,6360,0,,1,0,1,1,2120,1,0,1,0,1,0,0,0,1,0,0,0,1
3598645,,,,,,,,1110,1,,,,,,,,,,,,
5523468,,,,,,,,1910,0,,,,,,,,,,,,
3594977,,,,,,,,2010,0,,,,,,,,,,,,
3598632,,,,,,,,1640,0,,,,,,,,,,,,
3594978,,,,,,,,1530,0,,,,,,,,,,,,
3594976,,,,,,,,1530,0,,,,,,,,,,,,
3594975,,,,,,,,2010,0,,,,,,,,,,,,
78136022,4900,0,,1,0,1,0,3870,0,.2857143,1,0,1,0,0,0,0,0,1,0,0
42124495,2887.487060546875,1,44,1,0,0,1,1340,1,.2857143,0,0,1,0,0,0,1,0,0,0,0
42124496,4375.25390625,1,44,1,0,0,1,2270,1,.2857143,0,0,1,0,0,0,1,0,0,0,0
42124497,4423.24658203125,1,44,1,0,0,1,2300,1,.2857143,0,0,1,0,0,0,1,0,0,0,0
42124493,3671.3642578125,1,44,1,0,0,1,1830,0,.2857143,0,0,1,0,0,0,1,0,0,0,0
5523583,,1,44,1,,,,1680,1,,0,,,,,0,1,0,0,0,0
5523585,,1,44,1,,,,2180,1,,0,,,,,0,1,0,0,0,0
5523584,,1,44,1,,,,2650,1,,0,,,,,0,1,0,0,0,0
42124498,3847.336669921875,1,44,1,0,0,1,1940,0,.2857143,0,0,1,0,0,0,1,0,0,0,0
5523580,,1,44,1,,,,2230,1,,0,,,,,0,1,0,0,0,0
5523581,,1,44,1,,,,2440,1,,0,,,,,0,1,0,0,0,0
5523579,,1,44,1,,,,3320,1,,0,,,,,0,1,0,0,0,0
42124494,3879.33154296875,1,44,1,0,0,1,1960,1,.2857143,0,0,1,0,0,0,1,0,0,0,0
5525253,,1,44,1,,,,2500,1,,0,,,,,0,1,0,0,0,0
3596026,,,,,,,,380,1,,,,,,,,,,,,
3596025,,,,,,,,100,1,,,,,,,,,,,,
42125015,,,,,,,,930,0,,,,,,,,,,,,
42125016,,,,,,,,1880,0,,,,,,,,,,,,
42125853,4000,,,,,,,2870,0,,,1,0,0,0,,,,,,
5527463,,,,,,,,260,1,,,,,,,,,,,,
3592184,900,1,38,,,,,950,0,,,1,0,0,0,,,,,,
42124421,3510,1,40,1,1,1,1,1170,0,.2857143,1,0,1,0,0,,,,,0,1
42125381,,1,40,1,,,,930,1,,1,,,,,,,,,0,1
42125380,2500,1,40,1,,,,1000,1,,1,0,1,0,0,,,,,0,1
