des_c,dias_al_desempenyo,num_p,sum_porcp_c,ref_c,reincidence,t_producto,NombrePignorante,fecha_inicial,dummy_dow1,dummy_dow2,dummy_dow3,dummy_dow4,dummy_dow5,dummy_dow6,dummy_suc1,dummy_suc2,dummy_suc3,dummy_suc4,dummy_suc5,dummy_suc6,prestamo,pr_recup,edad,visit_number,faltas,dummy_prenda_tipo1,dummy_prenda_tipo2,dummy_prenda_tipo3,dummy_prenda_tipo4,dummy_prenda_tipo5,dummy_edo_civil1,dummy_edo_civil2,dummy_edo_civil3,dummy_edo_civil4,dummy_choose_same1,dummy_choose_same2,dummy_trabajo1,dummy_trabajo2,dummy_trabajo3,dummy_trabajo4,dummy_trabajo5,dummy_trabajo6,dummy_trabajo7,dummy_trabajo8,genero,pres_antes,fam_pide,fam_comun,ahorros,cta_tanda,renta,comida,medicina,luz,gas,telefono,agua,masqueprepa,estresado_seguido,pb,fb,hace_presupuesto,tentado,low_cost,low_time,dummy_choose_same3,dummy_trabajo9,pro_2,pro_3,pro_4,pro_5
0,,0,0,0,0,3,-7.88855401175e+18,12/3/2012,1,0,0,0,0,0,0,0,0,0,1,0,1310,100,,1,,0,0,1,0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,
0,,0,0,0,0,3,-7.88684544974e+18,12/11/2012,0,1,0,0,0,0,0,0,0,1,0,0,1370,90,32,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,,1,,
0,,0,0,0,0,2,-7.88684544974e+18,12/12/2012,0,0,1,0,0,0,0,0,0,1,0,0,2340,90,32,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,,,
0,,0,0,0,0,4,-7.88499030270e+18,12/5/2012,0,0,1,0,0,0,0,0,0,0,0,1,3190,0,19,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,,,1,
1,91,15,1.1655581,1,1,2,-7.88033470944e+18,9/6/2012,0,0,0,1,0,0,1,0,0,0,0,0,430,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,
0,,6,.42468059,1,1,,-7.88033470944e+18,11/1/2012,0,0,0,1,0,0,1,0,0,0,0,0,720,,,2,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,,3,.38631865,1,1,,-7.88033470944e+18,11/15/2012,0,0,0,1,0,0,1,0,0,0,0,0,910,,,3,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,,3,.47843137,1,1,,-7.88033470944e+18,12/10/2012,1,0,0,0,0,0,1,0,0,0,0,0,510,,,4,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
1,90,1,1.2317932,0,0,,-7.87959513139e+18,11/20/2012,0,1,0,0,0,0,0,1,0,0,0,0,580,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
1,7,1,1.0772575,0,0,,-7.87683971305e+18,11/8/2012,0,0,0,1,0,0,1,0,0,0,0,0,660,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,,0,0,0,0,4,-7.87542720929e+18,9/25/2012,0,1,0,0,0,0,1,0,0,0,0,0,1200,92,50,1,,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,1,,,1,,1,1,1,0,,,1,
1,189,3,1.4635885,1,0,,-7.86895592940e+18,12/5/2012,0,0,1,0,0,0,1,0,0,0,0,0,2090,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
1,104,15,1.1902626,1,0,2,-7.86715958217e+18,9/20/2012,0,0,0,1,0,0,0,0,0,0,1,0,800,100,49,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,,,
1,44,1,1.1158948,0,0,5,-7.86715958217e+18,12/4/2012,0,1,0,0,0,0,0,0,0,0,1,0,380,,49,2,,,,,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,,,,,,,,,,,0,0,,,0,1,1,0,1,0,,,,1
0,,0,0,0,0,1,-7.86572806717e+18,10/8/2012,1,0,0,0,0,0,0,0,0,0,1,0,960,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,0,0,0
0,,0,0,0,0,5,-7.86572806717e+18,10/12/2012,0,0,0,0,1,0,0,0,0,0,1,0,1220,100,,2,,0,0,1,0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1
0,,3,.46358755,1,0,,-7.86311041093e+18,10/26/2012,0,0,0,0,1,0,0,1,0,0,0,0,3540,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,,2,.23951876,1,0,3,-7.86256504547e+18,10/25/2012,0,0,0,1,0,0,0,0,1,0,0,0,3200,100,32,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,,0,1,0,,1,,
0,,5,.23178862,1,0,,-7.86107378312e+18,10/6/2012,0,0,0,0,0,1,1,0,0,0,0,0,1230,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,,0,0,0,0,1,-7.86008894827e+18,9/25/2012,0,1,0,0,0,0,0,0,1,0,0,0,2130,50,40,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0
1,39,1,1.1030192,0,0,3,-7.85968704110e+18,9/28/2012,0,0,0,0,1,0,0,1,0,0,0,0,1560,100,,1,,0,0,0,0,1,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,
1,91,1,1.2369452,0,0,3,-7.85968704110e+18,9/28/2012,0,0,0,0,1,0,0,1,0,0,0,0,1460,100,,1,,0,0,0,0,1,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,
1,91,1,1.2369428,0,0,3,-7.85968704110e+18,9/28/2012,0,0,0,0,1,0,0,1,0,0,0,0,1750,100,,1,,0,0,0,0,1,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,
1,91,1,1.2369452,0,0,3,-7.85968704110e+18,9/28/2012,0,0,0,0,1,0,0,1,0,0,0,0,1460,100,,1,,0,0,0,0,1,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,
1,14,1,1.0772549,0,0,,-7.85935707762e+18,10/20/2012,0,0,0,0,0,1,0,1,0,0,0,0,510,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
1,80,1,1.2317638,0,0,,-7.85935707762e+18,12/26/2012,0,0,1,0,0,0,0,1,0,0,0,0,720,,,2,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
1,78,1,1.2317737,0,0,,-7.85935707762e+18,12/28/2012,0,0,0,0,1,0,0,1,0,0,0,0,840,,,3,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
1,78,1,1.2317693,0,0,,-7.85935707762e+18,12/28/2012,0,0,0,0,1,0,0,1,0,0,0,0,390,,,3,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,,3,1.280728,0,0,3,-7.85920314797e+18,9/29/2012,0,0,0,0,0,1,0,0,0,0,0,1,2500,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,
0,,3,1.2807264,0,0,3,-7.85920314797e+18,9/29/2012,0,0,0,0,0,1,0,0,0,0,0,1,1060,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,
1,186,3,1.4635359,1,0,,-7.85617000767e+18,12/22/2012,0,0,0,0,0,1,1,0,0,0,0,0,2930,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
1,216,6,1.5407902,1,0,,-7.85617000767e+18,12/22/2012,0,0,0,0,0,1,1,0,0,0,0,0,3910,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,,3,.46353799,1,0,,-7.85617000767e+18,12/22/2012,0,0,0,0,0,1,1,0,0,0,0,0,3290,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,,0,0,0,0,,-7.85557516370e+18,1/10/2013,0,0,0,1,0,0,1,0,0,0,0,0,840,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,,0,0,0,0,4,-7.85123672846e+18,10/5/2012,0,0,0,0,1,0,0,0,0,1,0,0,200,100,,1,,0,1,0,0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,
0,,3,.53040922,1,0,,-7.85093289171e+18,12/21/2012,0,0,0,0,1,0,0,1,0,0,0,0,3030,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,,0,0,0,0,3,-7.85061890045e+18,11/21/2012,0,0,1,0,0,0,0,0,0,0,0,1,510,100,23,1,.14285715,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,,1,,
1,114,3,1.2987572,1,0,4,-7.84964107029e+18,9/24/2012,1,0,0,0,0,0,1,0,0,0,0,0,3830,100,,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,,1,0,0,0,1,0,,,1,
1,122,3,1.3193573,1,0,4,-7.84964107029e+18,9/24/2012,1,0,0,0,0,0,1,0,0,0,0,0,3610,,,1,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,,,,,,,,,,,1,0,,,1,0,0,0,1,0,,,1,
1,158,10,1.4059688,1,0,4,-7.84964107029e+18,9/24/2012,1,0,0,0,0,0,1,0,0,0,0,0,2880,100,,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,,1,0,0,0,1,0,,,1,
0,,0,0,0,0,,-7.84949373892e+18,11/13/2012,0,1,0,0,0,0,0,1,0,0,0,0,430,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
1,106,1,1.2742444,0,1,2,-7.84869783908e+18,9/13/2012,0,0,0,1,0,0,0,1,0,0,0,0,1350,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,
0,,0,0,0,1,,-7.84869783908e+18,10/24/2012,0,0,1,0,0,0,0,1,0,0,0,0,580,,,2,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,,4,1.578012,1,1,,-7.84869783908e+18,10/24/2012,0,0,1,0,0,0,0,1,0,0,0,0,840,,,2,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,,0,0,0,1,,-7.84869783908e+18,10/31/2012,0,0,1,0,0,0,0,1,0,0,0,0,3030,,,3,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,,3,.5341233,1,1,,-7.84869783908e+18,12/28/2012,0,0,0,0,1,0,0,1,0,0,0,0,1460,,,4,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,,3,.53411728,1,1,,-7.84869783908e+18,12/28/2012,0,0,0,0,1,0,0,1,0,0,0,0,1790,,,4,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,,3,.53412592,1,1,,-7.84869783908e+18,12/28/2012,0,0,0,0,1,0,0,1,0,0,0,0,1350,,,4,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,,3,.53412193,1,1,,-7.84869783908e+18,12/28/2012,0,0,0,0,1,0,0,1,0,0,0,0,1640,,,4,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
1,132,3,1.3451167,1,0,1,-7.84767247664e+18,10/5/2012,0,0,0,0,1,0,0,0,0,0,1,0,1200,100,54,1,.2857143,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0
1,100,1,1.250735,0,0,5,-7.84436117024e+18,10/29/2012,1,0,0,0,0,0,0,0,0,1,0,0,1170,50,32,1,.42857143,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,,,,1
0,,0,0,0,0,4,-7.84436117024e+18,12/20/2012,0,0,0,1,0,0,0,0,0,1,0,0,1630,25,32,2,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,,,1,
0,,0,0,0,0,,-7.84338901126e+18,10/31/2012,0,0,1,0,0,0,1,0,0,0,0,0,1790,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
1,181,15,1.411615,1,0,,-7.84268228763e+18,11/16/2012,0,0,0,0,1,0,0,1,0,0,0,0,5170,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
1,98,1,1.2444091,0,0,3,-7.84222347061e+18,9/11/2012,0,1,0,0,0,0,0,0,1,0,0,0,1100,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,
1,93,15,1.2552754,1,0,,-7.84214446004e+18,12/20/2012,0,0,0,1,0,0,0,1,0,0,0,0,690,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
1,31,1,1.0772667,0,0,,-7.84214446004e+18,12/29/2012,0,0,0,0,0,1,0,1,0,0,0,0,300,,,2,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,,2,.27426666,1,0,3,-7.84105702991e+18,9/11/2012,0,1,0,0,0,0,0,0,1,0,0,0,450,100,,1,,0,1,0,0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,
0,,3,.27424285,1,0,3,-7.84105702991e+18,9/11/2012,0,1,0,0,0,0,0,0,1,0,0,0,700,100,,1,,0,1,0,0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,
0,,3,.27425712,1,0,3,-7.84105702991e+18,9/11/2012,0,1,0,0,0,0,0,0,1,0,0,0,350,100,,1,,0,1,0,0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,
0,,3,.27424529,1,0,3,-7.84105702991e+18,9/11/2012,0,1,0,0,0,0,0,0,1,0,0,0,530,100,,1,,0,1,0,0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,
0,,2,.27426666,1,0,3,-7.84105702991e+18,9/11/2012,0,1,0,0,0,0,0,0,1,0,0,0,450,100,,1,,0,1,0,0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,
0,,2,.27425453,1,0,3,-7.84105702991e+18,9/11/2012,0,1,0,0,0,0,0,0,1,0,0,0,550,100,,1,,0,1,0,0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,
0,,3,.47130695,1,0,4,-7.83976649595e+18,9/17/2012,1,0,0,0,0,0,0,1,0,0,0,0,1010,80,43,1,.2857143,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,1,0,,,1,
0,,0,0,0,0,4,-7.83976649595e+18,9/17/2012,1,0,0,0,0,0,0,1,0,0,0,0,1100,80,43,1,.2857143,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,1,0,,,1,
1,91,1,1.2369428,0,0,4,-7.83976649595e+18,9/17/2012,1,0,0,0,0,0,0,1,0,0,0,0,3490,80,43,1,.2857143,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,1,0,,,1,
1,91,1,1.2369459,0,0,4,-7.83976649595e+18,9/17/2012,1,0,0,0,0,0,0,1,0,0,0,0,2590,80,43,1,.2857143,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,1,0,,,1,
1,91,1,1.2369447,0,0,4,-7.83976649595e+18,9/17/2012,1,0,0,0,0,0,0,1,0,0,0,0,3250,80,43,1,.2857143,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,1,0,,,1,
1,121,3,1.3167894,1,0,4,-7.83976649595e+18,9/25/2012,0,1,0,0,0,0,0,1,0,0,0,0,760,100,43,2,,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,,,,,,,,,,,1,0,,,1,0,1,1,0,0,,,1,
0,,4,1.5251311,1,0,3,-7.83974404168e+18,9/28/2012,0,0,0,0,1,0,0,1,0,0,0,0,840,100,45,1,.2857143,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,,1,,
0,,0,0,0,0,3,-7.83819131241e+18,10/10/2012,0,0,1,0,0,0,0,0,0,1,0,0,1420,100,27,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,1,0,,1,,
0,,0,0,0,1,5,-7.83661578871e+18,9/10/2012,1,0,0,0,0,0,0,0,1,0,0,0,24600,50,,1,,0,0,1,0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1
0,,0,0,0,1,4,-7.83661578871e+18,9/18/2012,0,1,0,0,0,0,0,0,1,0,0,0,4650,50,,2,,0,1,0,0,0,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,1,
0,,0,0,0,1,4,-7.83661578871e+18,9/18/2012,0,1,0,0,0,0,0,0,1,0,0,0,3250,50,,2,,0,1,0,0,0,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,1,
1,181,6,1.4687397,1,1,1,-7.83661578871e+18,9/20/2012,0,0,0,1,0,0,0,0,1,0,0,0,1460,50,,3,,0,1,0,0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,0,0,0
0,,0,0,0,1,5,-7.83661578871e+18,9/24/2012,1,0,0,0,0,0,0,0,1,0,0,0,740,50,,4,,0,0,1,0,0,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1
0,,0,0,0,1,3,-7.83661578871e+18,9/26/2012,0,0,1,0,0,0,0,0,1,0,0,0,470,50,,5,,0,0,1,0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,
0,,0,0,0,1,3,-7.83661578871e+18,10/2/2012,0,1,0,0,0,0,0,0,1,0,0,0,730,50,,6,,0,0,1,0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,
0,,0,0,0,1,3,-7.83661578871e+18,10/2/2012,0,1,0,0,0,0,0,0,1,0,0,0,920,50,,6,,0,0,1,0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,
0,,0,0,0,1,3,-7.83661578871e+18,10/2/2012,0,1,0,0,0,0,0,0,1,0,0,0,470,50,,6,,0,0,1,0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,
0,,0,0,0,1,3,-7.83661578871e+18,10/2/2012,0,1,0,0,0,0,0,0,1,0,0,0,2240,50,,6,,0,0,1,0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,
0,,0,0,0,1,5,-7.83661578871e+18,10/15/2012,1,0,0,0,0,0,0,0,1,0,0,0,1230,50,,7,,0,0,1,0,0,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1
1,119,231,1.2364706,1,1,5,-7.83661578871e+18,10/15/2012,1,0,0,0,0,0,0,0,1,0,0,0,1190,50,,7,,0,0,1,0,0,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1
0,,0,0,0,1,5,-7.83661578871e+18,10/15/2012,1,0,0,0,0,0,0,0,1,0,0,0,1020,50,,7,,0,0,1,0,0,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1
0,,0,0,0,1,2,-7.83661578871e+18,11/21/2012,0,0,1,0,0,0,0,0,1,0,0,0,870,50,,8,,0,0,1,0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,
0,,0,0,0,1,2,-7.83661578871e+18,11/21/2012,0,0,1,0,0,0,0,0,1,0,0,0,1850,50,,8,,0,0,1,0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,
1,95,1,1.2343637,0,1,2,-7.83661578871e+18,12/7/2012,0,0,0,0,1,0,0,0,1,0,0,0,440,50,,9,,0,0,1,0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,
1,92,1,1.2369553,0,1,5,-7.83661578871e+18,12/10/2012,1,0,0,0,0,0,0,0,1,0,0,0,670,50,,10,,0,1,0,0,0,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1
1,71,1,1.2317778,0,0,,-7.83401873505e+18,12/21/2012,0,0,0,0,1,0,0,1,0,0,0,0,450,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,,1,1.2910309,0,1,1,-7.83380399986e+18,9/26/2012,0,0,1,0,0,0,1,0,0,0,0,0,2590,100,62,1,.2857143,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0
0,,1,.27263319,1,1,,-7.83380399986e+18,1/16/2013,0,0,1,0,0,0,1,0,0,0,0,0,2590,,62,2,,,,,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,1,0,,,1,1,0,0,1,0,,,,
1,86,1,1.2317722,0,0,,-7.83221988605e+18,1/12/2013,0,0,0,0,0,1,1,0,0,0,0,0,1010,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,,3,.45844117,1,1,2,-7.83032913276e+18,9/13/2012,0,0,0,1,0,0,0,1,0,0,0,0,1020,80,57,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,,,0,0,0,1,1,0,1,,,
1,106,1,1.2652276,0,1,,-7.83032913276e+18,11/1/2012,0,0,0,1,0,0,0,1,0,0,0,0,4000,,57,2,,,,,,,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,,,,,,,,,,,0,1,,,0,0,0,1,1,0,,,,
1,106,1,1.2652283,0,1,,-7.83032913276e+18,11/1/2012,0,0,0,1,0,0,0,1,0,0,0,0,7360,,57,2,,,,,,,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,,,,,,,,,,,0,1,,,0,0,0,1,1,0,,,,
0,,3,.46353981,1,1,,-7.83032913276e+18,12/17/2012,1,0,0,0,0,0,0,1,0,0,0,0,1130,,57,3,,,,,,,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,,,,,,,,,,,0,1,,,0,0,0,1,1,0,,,,
1,61,1,1.1596789,0,0,3,-7.82964307914e+18,11/21/2012,0,0,1,0,0,0,0,0,0,0,0,1,2180,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,
1,69,1,1.2317941,0,0,,-7.82484949407e+18,10/4/2012,0,0,0,1,0,0,1,0,0,0,0,0,2040,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,,0,0,0,0,,-7.82168091504e+18,12/5/2012,0,0,1,0,0,0,1,0,0,0,0,0,1610,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,,0,0,0,0,,-7.82168091504e+18,12/5/2012,0,0,1,0,0,0,1,0,0,0,0,0,780,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,,0,0,0,0,,-7.82168091504e+18,12/5/2012,0,0,1,0,0,0,1,0,0,0,0,0,1610,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,,0,0,0,0,,-7.82168091504e+18,12/8/2012,0,0,0,0,0,1,1,0,0,0,0,0,1010,,,2,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,,0,0,0,0,,-7.82168091504e+18,12/8/2012,0,0,0,0,0,1,1,0,0,0,0,0,1410,,,2,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,,0,0,0,0,,-7.82168091504e+18,12/24/2012,1,0,0,0,0,0,1,0,0,0,0,0,450,,,3,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,,0,0,0,0,,-7.82168091504e+18,1/9/2013,0,0,1,0,0,0,1,0,0,0,0,0,2410,,,4,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,,0,0,0,0,5,-7.81889813499e+18,9/10/2012,1,0,0,0,0,0,0,0,1,0,0,0,770,100,,1,,0,0,0,0,1,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1
